onset	offset	word	voice	file	interval_no	tag1	tagger	autobi
2.7307501	3.3182499	advice	slt	arctic_b0434_slt	11	[0.064287, 0.900604]	1	3
3.3182499	0.0	.	slt	arctic_b0434_slt	12		0	0
0.0	0.0	.	slt	arctic_b0435_slt	0		0	0
0.0	0.18075	.	slt	arctic_b0435_slt	1		0	0
0.18075	0.58700001	Well	slt	arctic_b0435_slt	2		0	1
0.58700001	0.79325002	did	slt	arctic_b0435_slt	3	[0.412229]	0	0
0.79325002	0.99949998	they	slt	arctic_b0435_slt	4	[0.908373]	1	0
0.99949998	1.4245	eat	slt	arctic_b0435_slt	5	[1.003157]	1	3
1.4245	0.0	.	slt	arctic_b0435_slt	6		0	0
0.0	0.080750003	.	slt	arctic_b0436_slt	0		0	0
0.080750003	0.63075	Famine	slt	arctic_b0436_slt	1	[0.249653]	0	1
0.63075	0.83700001	had	slt	arctic_b0436_slt	2	[0.178358]	0	0
0.83700001	1.01825	been	slt	arctic_b0436_slt	3	[0.265578]	1	0
1.01825	1.15575	my	slt	arctic_b0436_slt	4	[0.279605]	0	0
1.15575	1.49325	great	slt	arctic_b0436_slt	5	[0.458582]	0	1
1.49325	2.01825	ally	slt	arctic_b0436_slt	6	[0.610787, 0.827924]	1	1
2.01825	0.0	.	slt	arctic_b0436_slt	7		0	0
0.0	0.19949999	.	slt	arctic_b0437_slt	0		0	0
0.19949999	0.69950002	Nowhere	slt	arctic_b0437_slt	1	[0.795799]	1	5
0.69950002	0.81199998	in	slt	arctic_b0437_slt	2	[0.195812]	0	0
0.81199998	0.87449998	the	slt	arctic_b0437_slt	3	[0.228013]	0	0
0.87449998	1.3182499	North	slt	arctic_b0437_slt	4	[0.740361]	1	1
1.3182499	1.437	is	slt	arctic_b0437_slt	5	[0.134193]	0	0
1.437	1.5369999	the	slt	arctic_b0437_slt	6	[0.067444]	0	0
1.5369999	1.98075	soil	slt	arctic_b0437_slt	7	[0.921257]	1	3
1.98075	2.2744999	so	slt	arctic_b0437_slt	8	[0.708414]	1	3
2.2744999	2.9744999	prolific	slt	arctic_b0437_slt	9	[0.145074, 0.075369, 0.32138]	1	1
2.9744999	0.0	.	slt	arctic_b0437_slt	10		0	0
0.0	0.1745	.	slt	arctic_b0438_slt	0		0	0
0.1745	0.31825	They	slt	arctic_b0438_slt	1		0	0
0.31825	0.61199999	ran	slt	arctic_b0438_slt	2	[0.681688]	1	0
0.61199999	0.68075001	the	slt	arctic_b0438_slt	3	[0.060463]	0	0
0.68075001	1.0994999	canoe	slt	arctic_b0438_slt	4	[0.095049, 0.312315]	0	1
1.0994999	1.4744999	in	slt	arctic_b0438_slt	5	[0.484494]	1	2
1.4744999	1.6745	and	slt	arctic_b0438_slt	6	[0.154963]	0	0
1.6745	2.14325	climbed	slt	arctic_b0438_slt	7	[0.622594]	1	3
2.14325	2.2557499	the	slt	arctic_b0438_slt	8	[0.076929]	0	0
2.2557499	2.5869999	high	slt	arctic_b0438_slt	9	[0.9]	1	3
2.5869999	2.89325	earth	slt	arctic_b0438_slt	10	[0.320641]	0	0
2.89325	3.3994999	bank	slt	arctic_b0438_slt	11	[0.330145]	1	3
3.3994999	0.0	.	slt	arctic_b0438_slt	12		0	0
0.0	0.15575001	.	slt	arctic_b0439_slt	0		0	0
0.15575001	0.25575	The	slt	arctic_b0439_slt	1		0	0
0.25575	0.71200001	land	slt	arctic_b0439_slt	2	[1.167322]	1	5
0.71200001	1.30575	exchanged	slt	arctic_b0439_slt	3	[0.06803, 0.540026]	1	1
1.30575	1.462	its	slt	arctic_b0439_slt	4	[0.037413]	0	0
1.462	1.98075	austere	slt	arctic_b0439_slt	5	[0.490039, 0.093487]	1	3
1.98075	2.4432499	robes	slt	arctic_b0439_slt	6	[0.507842]	1	3
2.4432499	2.5495	for	slt	arctic_b0439_slt	7	[0.01429]	0	0
2.5495	2.6370001	the	slt	arctic_b0439_slt	8	[0.070612]	0	0
2.6370001	3.0244999	garb	slt	arctic_b0439_slt	9	[0.558361]	1	1
3.0244999	3.15575	of	slt	arctic_b0439_slt	10	[0.073643, 0.019709]	0	0
3.15575	3.1807499	a	slt	arctic_b0439_slt	11	[0.019709]	0	0
3.1807499	3.7119999	smiling	slt	arctic_b0439_slt	12	[0.019709, 0.428117, 0.026967]	1	1
3.7119999	4.2807498	wanton	slt	arctic_b0439_slt	13	[0.244481, 0.034996]	1	1
4.2807498	0.0	.	slt	arctic_b0439_slt	14		0	0
0.0	0.1745	.	slt	arctic_b0440_slt	0		0	0
0.1745	0.30575001	There	slt	arctic_b0440_slt	1		0	0
0.30575001	0.45574999	were	slt	arctic_b0440_slt	2	[0.165667]	0	0
0.45574999	0.92449999	stir	slt	arctic_b0440_slt	3	[0.938271]	1	1
0.92449999	1.0682499	and	slt	arctic_b0440_slt	4	[0.155524]	0	0
1.0682499	1.61825	bustle	slt	arctic_b0440_slt	5	[0.447822, 0.021932]	1	3
1.61825	1.887	new	slt	arctic_b0440_slt	6	[0.255205]	0	0
1.887	2.5120001	faces	slt	arctic_b0440_slt	7	[0.394489, 0.149715]	1	1
2.5120001	2.6995001	and	slt	arctic_b0440_slt	8	[0.147789]	1	0
2.6995001	3.03075	fresh	slt	arctic_b0440_slt	9	[0.160237]	0	1
3.03075	3.46825	facts	slt	arctic_b0440_slt	10	[0.760761]	1	1
3.46825	0.0	.	slt	arctic_b0440_slt	11		0	0
0.0	0.0	.	slt	arctic_b0441_slt	0		0	0
0.0	0.18075	.	slt	arctic_b0441_slt	1		0	0
0.18075	0.33700001	And	slt	arctic_b0441_slt	2		0	0
0.33700001	0.44325	there	slt	arctic_b0441_slt	3	[0.1117]	0	0
0.44325	0.662	was	slt	arctic_b0441_slt	4	[0.102971]	0	0
0.662	0.95574999	Ethel	slt	arctic_b0441_slt	5	[1.100355, 0.038981]	1	3
0.95574999	1.55575	Baird	slt	arctic_b0441_slt	6	[0.711139]	1	1
1.55575	1.762	whom	slt	arctic_b0441_slt	7	[0.474427]	0	0
1.762	2.1057501	also	slt	arctic_b0441_slt	8	[0.936196, 0.151142]	1	3
2.1057501	2.26825	you	slt	arctic_b0441_slt	9	[0.05219]	0	0
2.26825	2.5745001	must	slt	arctic_b0441_slt	10	[0.05219, 0.479753]	1	0
2.5745001	3.1619999	remember	slt	arctic_b0441_slt	11	[0.062109, 0.243677, 0.755637]	1	1
3.1619999	0.0	.	slt	arctic_b0441_slt	12		0	0
0.0	0.0	.	slt	arctic_b0442_slt	0		0	0
0.0	0.14325	.	slt	arctic_b0442_slt	1		0	0
0.14325	0.31200001	He	slt	arctic_b0442_slt	2		0	0
0.31200001	0.46825001	had	slt	arctic_b0442_slt	3	[0.516765]	1	0
0.46825001	0.81825	become	slt	arctic_b0442_slt	4	[0.31761, 0.325211, 0.135126]	0	1
0.81825	0.84324998	a	slt	arctic_b0442_slt	5	[0.135126]	0	0
0.84324998	1.2745	man	slt	arctic_b0442_slt	6	[0.135126, 0.813899]	1	3
1.2745	1.6495	very	slt	arctic_b0442_slt	7	[0.4107, 0.344969]	0	3
1.6495	2.0120001	early	slt	arctic_b0442_slt	8	[0.735599, 0.281603]	1	3
2.0120001	2.09325	in	slt	arctic_b0442_slt	9	[0.172156]	0	0
2.09325	2.5869999	life	slt	arctic_b0442_slt	10	[0.9]	1	3
2.5869999	0.0	.	slt	arctic_b0442_slt	11		0	0
0.0	0.19325	.	slt	arctic_b0443_slt	0		0	0
0.19325	0.31825	I	slt	arctic_b0443_slt	1		0	0
0.31825	0.48699999	did	slt	arctic_b0443_slt	2	[0.598478]	0	0
0.48699999	0.71200001	not	slt	arctic_b0443_slt	3	[0.90081]	1	0
0.71200001	1.0057499	think	slt	arctic_b0443_slt	4	[0.518762]	0	0
1.0057499	1.11825	you	slt	arctic_b0443_slt	5	[0.200672]	0	0
1.11825	1.262	would	slt	arctic_b0443_slt	6	[0.232479]	0	0
1.262	1.4245	be	slt	arctic_b0443_slt	7	[0.594775]	0	0
1.4245	1.78075	so	slt	arctic_b0443_slt	8	[0.87345]	1	1
1.78075	2.34325	early	slt	arctic_b0443_slt	9	[0.746123, 0.790737]	1	1
2.34325	0.0	.	slt	arctic_b0443_slt	10		0	0
0.0	0.1495	.	slt	arctic_b0444_slt	0		0	0
0.1495	0.31200001	He	slt	arctic_b0444_slt	1		0	0
0.31200001	0.44949999	did	slt	arctic_b0444_slt	2	[0.373096]	0	0
0.44949999	0.66825002	not	slt	arctic_b0444_slt	3	[0.916269]	1	0
0.66825002	0.85575002	know	slt	arctic_b0444_slt	4	[0.397657]	0	0
0.85575002	1.05575	what	slt	arctic_b0444_slt	5	[0.800052]	1	0
1.05575	1.2557499	went	slt	arctic_b0444_slt	6	[0.176735]	0	0
1.2557499	1.5369999	on	slt	arctic_b0444_slt	7	[0.9]	1	0
1.5369999	1.637	in	slt	arctic_b0444_slt	8	[0.090519]	0	0
1.637	1.687	the	slt	arctic_b0444_slt	9	[0.064812]	0	0
1.687	2.0682499	minds	slt	arctic_b0444_slt	10	[0.064812, 0.845183]	1	3
2.0682499	2.15575	of	slt	arctic_b0444_slt	11	[0.058913]	0	0
2.15575	2.2869999	his	slt	arctic_b0444_slt	12	[0.171528]	1	0
2.2869999	3.21825	superiors	slt	arctic_b0444_slt	13	[0.047096, 0.204445, 0.301736, 0.413599]	1	3
3.21825	0.0	.	slt	arctic_b0444_slt	14		0	0
0.0	0.19949999	.	slt	arctic_b0445_slt	0		0	0
0.19949999	0.71824998	Mops	slt	arctic_b0445_slt	1		0	1
0.71824998	1.4744999	sir	slt	arctic_b0445_slt	2	[0.931182]	1	3
1.4744999	1.937	eagerly	slt	arctic_b0445_slt	3	[0.384271, 0.175254, 0.457189]	1	5
1.937	2.2557499	answered	slt	arctic_b0445_slt	4	[0.262835, 0.066534]	0	3
2.2557499	2.3557501	the	slt	arctic_b0445_slt	5	[0.109519]	0	0
2.3557501	2.8057499	sailor	slt	arctic_b0445_slt	6	[0.342601, 0.351864]	1	3
2.8057499	2.9119999	at	slt	arctic_b0445_slt	7	[0.110986]	0	0
2.9119999	2.987	the	slt	arctic_b0445_slt	8	[0.03114]	0	0
2.987	3.4119999	wheel	slt	arctic_b0445_slt	9	[0.03114, 0.176632]	1	3
3.4119999	0.0	.	slt	arctic_b0445_slt	10		0	0
0.0	0.074500002	.	slt	arctic_b0446_slt	0		0	0
0.074500002	0.40575001	Some	slt	arctic_b0446_slt	1		0	1
0.40575001	0.61825001	one	slt	arctic_b0446_slt	2	[0.479347]	0	0
0.61825001	0.76824999	had	slt	arctic_b0446_slt	3	[0.220736]	0	0
0.76824999	1.18075	thrust	slt	arctic_b0446_slt	4	[0.634704]	1	1
1.18075	1.212	a	slt	arctic_b0446_slt	5	[0.149333]	0	0
1.212	1.6307499	large	slt	arctic_b0446_slt	6	[0.800963]	1	3
1.6307499	2.09325	sheath	slt	arctic_b0446_slt	7	[0.503517]	0	1
2.09325	2.4432499	knife	slt	arctic_b0446_slt	8	[0.840921]	1	3
2.4432499	2.7869999	into	slt	arctic_b0446_slt	9	[0.500804, 0.256621]	0	3
2.7869999	2.9307499	his	slt	arctic_b0446_slt	10	[0.130107]	0	0
2.9307499	3.45575	hand	slt	arctic_b0446_slt	11	[0.894976]	1	1
3.45575	0.0	.	slt	arctic_b0446_slt	12		0	0
0.0	0.0	.	slt	arctic_b0447_slt	0		0	0
0.0	0.20575	.	slt	arctic_b0447_slt	1		0	0
0.20575	0.79949999	OBrien	slt	arctic_b0447_slt	2	[0.710006, 0.042061]	1	5
0.79949999	1.262	emitted	slt	arctic_b0447_slt	3	[0.221238, 0.136754, 0.138764]	1	2
1.262	1.30575	a	slt	arctic_b0447_slt	4	[0.073429]	0	0
1.30575	1.7244999	shriek	slt	arctic_b0447_slt	5	[0.21045]	1	1
1.7244999	1.887	that	slt	arctic_b0447_slt	6	[0.075685]	0	0
1.887	2.2119999	sank	slt	arctic_b0447_slt	7	[0.132719]	1	1
2.2119999	2.7869999	swiftly	slt	arctic_b0447_slt	8	[0.102366, 0.150418]	1	3
2.7869999	2.9995	to	slt	arctic_b0447_slt	9	[0.127407]	0	0
2.9995	3.03075	a	slt	arctic_b0447_slt	10	[0.05161]	0	0
3.03075	3.5369999	gurgling	slt	arctic_b0447_slt	11	[0.382773, 0.055086, 0.046034]	1	1
3.5369999	4.0370002	sob	slt	arctic_b0447_slt	12	[0.906064]	1	3
4.0370002	0.0	.	slt	arctic_b0447_slt	13		0	0
0.0	0.080750003	.	slt	arctic_b0448_slt	0		0	0
0.080750003	0.60575002	Sandel	slt	arctic_b0448_slt	1	[0.170606]	0	1
0.60575002	0.76824999	would	slt	arctic_b0448_slt	2	[0.302611]	0	0
0.76824999	1.0682499	never	slt	arctic_b0448_slt	3	[0.579948, 0.312318]	1	0
1.0682499	1.41825	become	slt	arctic_b0448_slt	4	[0.369729, 0.517748]	1	0
1.41825	1.51825	a	slt	arctic_b0448_slt	5	[0.347747]	0	0
1.51825	1.7745	world	slt	arctic_b0448_slt	6	[0.29067]	0	0
1.7745	2.362	champion	slt	arctic_b0448_slt	7	[0.476836, 0.221655, 0.175225]	1	3
2.362	0.0	.	slt	arctic_b0448_slt	8		0	0
0.0	0.0	.	slt	arctic_b0449_slt	0		0	0
0.0	0.18700001	.	slt	arctic_b0449_slt	1		0	0
0.18700001	0.662	Also	slt	arctic_b0449_slt	2	[0.455831]	1	1
0.662	0.86199999	she	slt	arctic_b0449_slt	3	[0.127515]	0	0
0.86199999	1.24325	wouldnt	slt	arctic_b0449_slt	4	[0.186856]	0	3
1.24325	1.68075	walk	slt	arctic_b0449_slt	5	[0.917174]	1	1
1.68075	0.0	.	slt	arctic_b0449_slt	6		0	0
0.0	0.18700001	.	slt	arctic_b0450_slt	0		0	0
0.18700001	0.31825	To	slt	arctic_b0450_slt	1		0	0
0.31825	0.48699999	my	slt	arctic_b0450_slt	2	[0.9]	1	0
0.48699999	1.0057499	dearest	slt	arctic_b0450_slt	3	[0.559084, 0.522508]	0	1
1.0057499	1.137	and	slt	arctic_b0450_slt	4	[0.643861]	0	0
1.137	1.4995	always	slt	arctic_b0450_slt	5	[0.938497, 0.285613]	1	3
1.4995	2.14325	appreciated	slt	arctic_b0450_slt	6	[0.17123, 0.539408, 0.313209, 0.398301, 0.297558]	1	1
2.14325	2.6932499	friend	slt	arctic_b0450_slt	7	[0.703169]	1	1
2.6932499	2.8057499	I	slt	arctic_b0450_slt	8	[0.683253]	1	0
2.8057499	3.187	submit	slt	arctic_b0450_slt	9	[0.166637, 0.263728]	0	0
3.187	3.812	myself	slt	arctic_b0450_slt	10	[0.393526, 0.389591]	1	3
3.812	0.0	.	slt	arctic_b0450_slt	11		0	0
0.0	0.18700001	.	slt	arctic_b0451_slt	0		0	0
0.18700001	0.33700001	You	slt	arctic_b0451_slt	1		0	0
0.33700001	0.64324999	used	slt	arctic_b0451_slt	2	[0.273354]	1	0
0.64324999	0.78074998	to	slt	arctic_b0451_slt	3	[0.317222]	0	0
0.78074998	1.41825	joyride	slt	arctic_b0451_slt	4	[0.588839, 0.950103]	1	1
1.41825	1.60575	like	slt	arctic_b0451_slt	5	[0.161087]	0	0
1.60575	1.6745	the	slt	arctic_b0451_slt	6	[0.029726]	0	0
1.6745	1.9995	very	slt	arctic_b0451_slt	7	[0.029726, 0.113693, 0.161726]	0	0
1.9995	2.4119999	devil	slt	arctic_b0451_slt	8	[0.387366, 0.045938]	1	3
2.4119999	2.5119999	.	slt	arctic_b0451_slt	9		0	0
2.5119999	0.0	.	slt	arctic_b0451_slt	10		0	0
0.0	0.1745	.	slt	arctic_b0452_slt	0		0	0
0.1745	0.31825	They	slt	arctic_b0452_slt	1		0	0
0.31825	0.64950001	saw	slt	arctic_b0452_slt	2	[0.9]	1	1
0.64950001	0.87449998	each	slt	arctic_b0452_slt	3	[0.346687]	0	0
0.87449998	1.1495	other	slt	arctic_b0452_slt	4	[0.441206, 0.367731]	1	1
1.1495	1.33075	for	slt	arctic_b0452_slt	5	[0.024177]	0	0
1.33075	1.4119999	the	slt	arctic_b0452_slt	6	[0.068477]	0	0
1.4119999	1.7869999	first	slt	arctic_b0452_slt	7	[0.370672]	1	1
1.7869999	2.20575	time	slt	arctic_b0452_slt	8	[0.608777]	1	3
2.20575	2.3807499	in	slt	arctic_b0452_slt	9	[0.163919]	0	0
2.3807499	3.0557499	Boston	slt	arctic_b0452_slt	10	[0.732401, 0.24468]	1	6
3.0557499	0.0	.	slt	arctic_b0452_slt	11		0	0
0.0	0.0	.	slt	arctic_b0453_slt	0		0	0
0.0	0.19949999	.	slt	arctic_b0453_slt	1		0	0
0.19949999	0.53074998	Isaac	slt	arctic_b0453_slt	2	[0.282909]	0	1
0.53074998	1.0994999	Ford	slt	arctic_b0453_slt	3	[0.850001]	1	1
1.0994999	1.2869999	.	slt	arctic_b0453_slt	4		0	0
1.2869999	1.4245	the	slt	arctic_b0453_slt	5	[0.451539]	0	0
1.4245	1.85575	austere	slt	arctic_b0453_slt	6	[1.123771, 0.155605]	1	3
1.85575	2.28075	soldier	slt	arctic_b0453_slt	7	[0.065049, 0.590582, 0.072039]	1	1
2.28075	2.34325	of	slt	arctic_b0453_slt	8	[0.072039]	0	0
2.34325	2.4182501	the	slt	arctic_b0453_slt	9	[0.218078]	0	0
2.4182501	2.9744999	Lord	slt	arctic_b0453_slt	10	[0.978291]	1	3
2.9744999	3.0744999	.	slt	arctic_b0453_slt	11		0	0
3.0744999	3.3057499	.	slt	arctic_b0453_slt	12		0	0
3.3057499	3.4119999	the	slt	arctic_b0453_slt	13	[0.090038]	0	0
3.4119999	3.5869999	old	slt	arctic_b0453_slt	14	[0.167931]	1	0
3.5869999	4.1057501	hypocrite	slt	arctic_b0453_slt	15	[0.085856, 0.097081, 0.215266]	1	1
4.1057501	0.0	.	slt	arctic_b0453_slt	16		0	0
0.0	0.0	.	slt	arctic_b0454_slt	0		0	0
0.0	0.20575	.	slt	arctic_b0454_slt	1		0	0
0.20575	0.7245	Eighteen	slt	arctic_b0454_slt	2	[0.772785]	1	1
0.7245	0.92449999	he	slt	arctic_b0454_slt	3	[0.260514]	0	0
0.92449999	1.3182499	added	slt	arctic_b0454_slt	4	[0.75493, 0.351713]	1	3
1.3182499	0.0	.	slt	arctic_b0454_slt	5		0	0
0.0	0.16824999	.	slt	arctic_b0455_slt	0		0	0
0.16824999	0.38075	His	slt	arctic_b0455_slt	1		0	0
0.38075	0.84324998	reward	slt	arctic_b0455_slt	2	[0.534605, 0.689324]	1	5
0.84324998	1.0682499	should	slt	arctic_b0455_slt	3	[0.198398]	0	0
1.0682499	1.21825	have	slt	arctic_b0455_slt	4	[0.408572]	1	0
1.21825	1.4245	been	slt	arctic_b0455_slt	5	[0.266159]	0	0
1.4245	1.837	peace	slt	arctic_b0455_slt	6	[0.717608]	1	1
1.837	2.0057499	and	slt	arctic_b0455_slt	7	[0.238406]	0	0
2.0057499	2.6619999	repose	slt	arctic_b0455_slt	8	[0.068683, 0.902443]	1	2
2.6619999	0.0	.	slt	arctic_b0455_slt	9		0	0
0.0	0.13699999	.	slt	arctic_b0456_slt	0		0	0
0.13699999	0.31825	He	slt	arctic_b0456_slt	1		0	0
0.31825	0.54949999	was	slt	arctic_b0456_slt	2	[0.378051, 0.150293]	0	0
0.54949999	0.61825001	an	slt	arctic_b0456_slt	3	[0.150293]	0	0
0.61825001	1.3745	amphibian	slt	arctic_b0456_slt	4	[0.606141, 0.588409, 0.833305, 0.511093]	1	6
1.3745	1.5495	and	slt	arctic_b0456_slt	5	[0.37461, 0.111737]	0	0
1.5495	1.5682499	a	slt	arctic_b0456_slt	6	[0.111737]	0	0
1.5682499	2.2495	mountaineer	slt	arctic_b0456_slt	7	[0.111737, 0.903114, 0.071078, 0.611799]	1	0
2.2495	0.0	.	slt	arctic_b0456_slt	8		0	0
0.0	0.0	.	slt	arctic_b0457_slt	0		0	0
0.0	0.19949999	.	slt	arctic_b0457_slt	1		0	0
0.19949999	0.25575	It	slt	arctic_b0457_slt	2		0	0
0.25575	0.412	was	slt	arctic_b0457_slt	3	[0.144209]	0	0
0.412	1.53075	sanctification	slt	arctic_b0457_slt	4	[0.9, 0.118119, 0.204513, 0.797185, 0.456196]	1	6
1.53075	1.71825	and	slt	arctic_b0457_slt	5	[0.655564]	1	0
1.71825	2.4932499	salvation	slt	arctic_b0457_slt	6	[0.294522, 0.827004, 0.17567]	1	1
2.4932499	0.0	.	slt	arctic_b0457_slt	7		0	0
0.0	0.18075	.	slt	arctic_b0458_slt	0		0	0
0.18075	0.26824999	The	slt	arctic_b0458_slt	1		0	0
0.26824999	0.83074999	history	slt	arctic_b0458_slt	2	[0.282431, 0.449629, 0.9]	1	1
0.83074999	0.95574999	of	slt	arctic_b0458_slt	3	[0.241197]	0	0
0.95574999	1.09325	the	slt	arctic_b0458_slt	4	[0.792277]	1	0
1.09325	1.51825	eighteenth	slt	arctic_b0458_slt	5	[0.838698, 0.334809]	1	1
1.51825	2.0120001	century	slt	arctic_b0458_slt	6	[0.165782, 0.163492, 0.29426, 0.058939]	1	1
2.0120001	2.1245	is	slt	arctic_b0458_slt	7	[0.058939]	0	0
2.1245	2.5244999	written	slt	arctic_b0458_slt	8	[0.62026, 0.141205]	1	3
2.5244999	2.84325	Ernest	slt	arctic_b0458_slt	9	[0.276988, 0.118349]	1	0
2.84325	3.4807501	prompted	slt	arctic_b0458_slt	10	[0.431037, 0.192436]	1	1
3.4807501	0.0	.	slt	arctic_b0458_slt	11		0	0
0.0	0.16824999	.	slt	arctic_b0459_slt	0		0	0
0.16824999	0.29324999	They	slt	arctic_b0459_slt	1	[0.062757]	0	0
0.29324999	0.38075	are	slt	arctic_b0459_slt	2	[0.062757]	0	0
0.38075	0.63075	not	slt	arctic_b0459_slt	3	[0.849625]	1	0
0.63075	1.66825	biologists	slt	arctic_b0459_slt	4	[0.9, 0.344457, 0.464698, 0.360579]	1	6
1.66825	1.812	nor	slt	arctic_b0459_slt	5	[0.18168]	0	0
1.812	2.8682499	sociologists	slt	arctic_b0459_slt	6	[0.250972, 0.176635, 0.425203, 0.054425, 0.152695]	1	6
2.8682499	0.0	.	slt	arctic_b0459_slt	7		0	0
0.0	0.1745	.	slt	arctic_b0460_slt	0		0	0
0.1745	0.25575	The	slt	arctic_b0460_slt	1		0	0
0.25575	0.51824999	more	slt	arctic_b0460_slt	2	[1.269244]	1	1
0.51824999	0.73699999	his	slt	arctic_b0460_slt	3	[0.349814, 0.140279]	0	0
0.73699999	1.21825	opponents	slt	arctic_b0460_slt	4	[0.140279, 0.379136, 0.214845]	1	1
1.21825	1.4495	grew	slt	arctic_b0460_slt	5	[0.439027]	1	0
1.4495	2.08075	excited	slt	arctic_b0460_slt	6	[0.151152, 0.646825, 0.26956]	1	3
2.08075	2.2307501	.	slt	arctic_b0460_slt	7		0	0
2.2307501	2.3245001	the	slt	arctic_b0460_slt	8	[0.098012]	0	0
2.3245001	2.7119999	more	slt	arctic_b0460_slt	9	[0.485237]	1	3
2.7119999	3.0745001	Ernest	slt	arctic_b0460_slt	10	[0.385483, 0.261533]	0	1
3.0745001	3.09325	.	slt	arctic_b0460_slt	11		0	0
3.09325	3.6807499	deliberately	slt	arctic_b0460_slt	12	[0.073744, 0.103278, 0.126169, 0.109647, 0.291229, 0.076029]	1	3
3.6807499	4.1494999	excited	slt	arctic_b0460_slt	13	[0.076029, 0.4776, 0.108386]	1	3
4.1494999	4.3557501	them	slt	arctic_b0460_slt	14	[0.285063]	1	0
4.3557501	0.0	.	slt	arctic_b0460_slt	15		0	0
0.0	0.0	.	slt	arctic_b0461_slt	0		0	0
0.0	0.18075	.	slt	arctic_b0461_slt	1		0	0
0.18075	0.34325001	By	slt	arctic_b0461_slt	2		0	0
0.34325001	0.89324999	virtue	slt	arctic_b0461_slt	3	[0.585916, 0.781892]	1	1
0.89324999	1.03075	of	slt	arctic_b0461_slt	4	[0.166211]	0	0
1.03075	1.262	that	slt	arctic_b0461_slt	5	[0.753136]	1	0
1.262	1.8494999	power	slt	arctic_b0461_slt	6	[0.9, 0.405956]	1	1
1.8494999	2.0557499	we	slt	arctic_b0461_slt	7	[0.118682]	0	0
2.0557499	2.2995	shall	slt	arctic_b0461_slt	8	[0.059395]	0	0
2.2995	2.76825	remain	slt	arctic_b0461_slt	9	[0.064362, 0.457796]	1	1
2.76825	2.9432499	in	slt	arctic_b0461_slt	10	[0.09996]	0	0
2.9432499	3.4995	power	slt	arctic_b0461_slt	11	[0.415507, 0.340229]	1	3
3.4995	0.0	.	slt	arctic_b0461_slt	12		0	0
0.0	0.19949999	.	slt	arctic_b0462_slt	0		0	0
0.19949999	0.43700001	One	slt	arctic_b0462_slt	1		0	0
0.43700001	0.74949998	guess	slt	arctic_b0462_slt	2	[0.61863]	1	1
0.74949998	0.89950001	will	slt	arctic_b0462_slt	3	[0.162768]	0	0
0.89950001	1.387	do	slt	arctic_b0462_slt	4	[1.140358]	1	1
1.387	1.7869999	Ernest	slt	arctic_b0462_slt	5	[0.294297, 0.077791]	0	0
1.7869999	2.39325	retorted	slt	arctic_b0462_slt	6	[0.076684, 0.284096, 0.213694]	1	3
2.39325	0.0	.	slt	arctic_b0462_slt	7		0	0
0.0	0.0	.	slt	arctic_b0463_slt	0		0	0
0.0	0.18700001	.	slt	arctic_b0463_slt	1		0	0
0.18700001	0.46200001	Take	slt	arctic_b0463_slt	2		0	1
0.46200001	0.662	my	slt	arctic_b0463_slt	3	[0.937447]	1	0
0.662	1.16825	advice	slt	arctic_b0463_slt	4	[0.167837, 0.886188]	1	1
1.16825	1.33075	and	slt	arctic_b0463_slt	5	[0.23596]	0	0
1.33075	1.7244999	accept	slt	arctic_b0463_slt	6	[0.102805, 0.237295]	1	1
1.7244999	1.812	the	slt	arctic_b0463_slt	7	[0.040284]	0	0
1.812	2.5745001	vacation	slt	arctic_b0463_slt	8	[0.040284, 0.224239, 0.527733, 0.188863]	1	6
2.5745001	0.0	.	slt	arctic_b0463_slt	9		0	0
0.0	0.0	.	slt	arctic_b0464_slt	0		0	0
0.0	0.19325	.	slt	arctic_b0464_slt	1		0	0
0.19325	0.28075001	I	slt	arctic_b0464_slt	2		0	0
0.28075001	0.48074999	could	slt	arctic_b0464_slt	3	[0.245887]	0	0
0.48074999	0.787	not	slt	arctic_b0464_slt	4	[0.9]	1	1
0.787	1.0994999	agree	slt	arctic_b0464_slt	5	[0.257477, 0.303141]	1	1
1.0994999	1.29325	with	slt	arctic_b0464_slt	6	[0.073886]	0	0
1.29325	1.8182499	Ernest	slt	arctic_b0464_slt	7	[0.388167, 0.188384]	1	3
1.8182499	0.0	.	slt	arctic_b0464_slt	8		0	0
0.0	0.18075	.	slt	arctic_b0465_slt	0		0	0
0.18075	0.38699999	But	slt	arctic_b0465_slt	1		0	0
0.38699999	0.787	such	slt	arctic_b0465_slt	2	[0.917625]	1	1
0.787	1.41825	divergence	slt	arctic_b0465_slt	3	[0.754087, 0.607462, 0.152406]	1	1
1.41825	1.5682499	of	slt	arctic_b0465_slt	4	[0.259706]	1	0
1.5682499	2.0682499	opinion	slt	arctic_b0465_slt	5	[0.074136, 0.216357, 0.200983]	1	1
2.0682499	2.2932501	would	slt	arctic_b0465_slt	6	[0.048489]	0	0
2.2932501	3.0369999	constitute	slt	arctic_b0465_slt	7	[0.387993, 0.139083, 0.43679]	1	1
3.0369999	3.312	no	slt	arctic_b0465_slt	8	[0.366841]	1	1
3.312	3.7307501	menace	slt	arctic_b0465_slt	9	[0.226454, 0.168182]	0	1
3.7307501	3.8870001	to	slt	arctic_b0465_slt	10	[0.076967]	0	0
3.8870001	4.612	society	slt	arctic_b0465_slt	11	[0.122527, 0.9, 0.047284, 0.510089]	1	1
