david	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	joe	todd	mallory
2	persistent	rms	B	arctic_a0190_rms	9	2.872	3.6919999	[0.276961, 0.053202, 0.080332]	2	1	2	1
0	.	rms	B	arctic_a0190_rms	10	3.6919999	0.0		0	0	0	0
0	.	slt	B	arctic_a0190_slt	0	0.0	0.19949999		0	0	0	0
0	Next	slt	B	arctic_a0190_slt	1	0.19949999	0.51200002		0	0	0	0
0	to	slt	B	arctic_a0190_slt	2	0.51200002	0.61199999	[0.209846]	0	0	0	0
2	them	slt	B	arctic_a0190_slt	3	0.61199999	0.88700002	[0.808932]	1	2	1	2
0	the	slt	B	arctic_a0190_slt	4	0.88700002	0.96200001	[0.125517]	0	0	0	0
1	Canada	slt	B	arctic_a0190_slt	5	0.96200001	1.4432499	[0.675452, 0.241613, 0.294431]	1	0	2	1
2	jays	slt	B	arctic_a0190_slt	6	1.4432499	1.862	[0.948901]	1	1	0	1
0	were	slt	B	arctic_a0190_slt	7	1.862	1.962	[0.096445]	0	0	0	0
1	most	slt	B	arctic_a0190_slt	8	1.962	2.2620001	[0.365525]	1	0	2	0
2	persistent	slt	B	arctic_a0190_slt	9	2.2620001	3.0369999	[0.07895, 0.194196, 0.204604]	2	0	1	0
0	.	slt	B	arctic_a0190_slt	10	3.0369999	0.0		0	0	0	0
0	.	rms	B	arctic_a0191_rms	0	0.0	0.052000001		0	0	0	0
0	For	rms	B	arctic_a0191_rms	1	0.052000001	0.42199999		0	1	0	0
0	a	rms	B	arctic_a0191_rms	2	0.42199999	0.46200001	[0.961718]	1	1	0	0
2	time	rms	B	arctic_a0191_rms	3	0.46200001	1.0420001	[0.935915]	1	0	3	2
0	the	rms	B	arctic_a0191_rms	4	1.0420001	1.1619999	[0.038976]	0	0	0	0
1	exciting	rms	B	arctic_a0191_rms	5	1.1619999	1.762	[0.038976, 0.940887, 0.919727, 0.238143]	2	2	0	1
2	thrill	rms	B	arctic_a0191_rms	6	1.762	2.2820001	[0.369488]	1	1	2	1
0	of	rms	B	arctic_a0191_rms	7	2.2820001	2.4920001	[0.291]	0	0	0	0
0	his	rms	B	arctic_a0191_rms	8	2.4920001	2.7019999	[0.314694, 0.035482]	1	0	0	0
2	adventure	rms	B	arctic_a0191_rms	9	2.7019999	3.2620001	[0.035482, 0.478028, 0.263555]	1	1	2	1
0	was	rms	B	arctic_a0191_rms	10	3.2620001	3.4820001	[0.117587]	0	0	0	0
2	gone	rms	B	arctic_a0191_rms	11	3.4820001	3.9619999	[1.022462]	1	1	2	1
0	.	rms	B	arctic_a0191_rms	12	3.9619999	0.0		0	0	0	0
0	.	slt	B	arctic_a0191_slt	0	0.0	0.074500002		0	0	0	0
0	For	slt	B	arctic_a0191_slt	1	0.074500002	0.33074999		0	0	0	0
0	a	slt	B	arctic_a0191_slt	2	0.33074999	0.36199999	[0.07373]	0	0	0	0
2	time	slt	B	arctic_a0191_slt	3	0.36199999	0.77450001	[1.211441]	1	2	2	0
0	the	slt	B	arctic_a0191_slt	4	0.77450001	0.88700002	[0.210373]	0	0	0	0
2	exciting	slt	B	arctic_a0191_slt	5	0.88700002	1.35575	[0.059332, 0.506177, 0.074484]	1	0	0	2
2	thrill	slt	B	arctic_a0191_slt	6	1.35575	1.6995	[0.058252]	0	1	2	2
0	of	slt	B	arctic_a0191_slt	7	1.6995	1.80575	[0.16398]	1	0	0	0
0	his	slt	B	arctic_a0191_slt	8	1.80575	1.9995	[0.063155, 0.041183]	0	0	0	0
2	adventure	slt	B	arctic_a0191_slt	9	1.9995	2.4432499	[0.041183, 0.196596, 0.1046]	1	1	1	1
0	was	slt	B	arctic_a0191_slt	10	2.4432499	2.64325	[0.071958]	0	0	0	0
2	gone	slt	B	arctic_a0191_slt	11	2.64325	3.187	[0.60653]	1	0	2	1
0	.	slt	B	arctic_a0191_slt	12	3.187	0.0		0	0	0	0
0	.	rms	B	arctic_a0192_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	B	arctic_a0192_rms	1	0.052000001	0.26199999		0	0	1	0
0	did	rms	B	arctic_a0192_rms	2	0.26199999	0.46200001	[0.9]	1	0	0	0
2	not	rms	B	arctic_a0192_rms	3	0.46200001	0.80199999	[0.979135]	1	2	3	2
2	rush	rms	B	arctic_a0192_rms	4	0.80199999	1.202	[0.706452]	1	1	1	3
2	in	rms	B	arctic_a0192_rms	5	1.202	1.592	[0.915297]	1	1	0	1
0	.	rms	B	arctic_a0192_rms	6	1.592	0.0		0	0	0	0
0	.	slt	B	arctic_a0192_slt	0	0.0	0.13075		0	0	0	0
0	He	slt	B	arctic_a0192_slt	1	0.13075	0.28075001		0	0	0	0
0	did	slt	B	arctic_a0192_slt	2	0.28075001	0.43700001	[0.288957]	0	0	0	0
2	not	slt	B	arctic_a0192_slt	3	0.43700001	0.73075002	[1.050376]	1	2	2	2
0	rush	slt	B	arctic_a0192_slt	4	0.73075002	1.0057499	[0.260859]	0	0	1	1
2	in	slt	B	arctic_a0192_slt	5	1.0057499	1.3807499	[0.602134]	1	1	0	1
0	.	slt	B	arctic_a0192_slt	6	1.3807499	0.0		0	0	0	0
0	.	rms	B	arctic_a0193_rms	0	0.0	0.102		0	0	0	0
0	It	rms	B	arctic_a0193_rms	1	0.102	0.252		0	0	0	0
0	was	rms	B	arctic_a0193_rms	2	0.252	0.50199997	[0.277661]	0	0	0	0
2	edged	rms	B	arctic_a0193_rms	3	0.50199997	0.852	[0.88241]	1	2	1	2
0	with	rms	B	arctic_a0193_rms	4	0.852	1.092	[0.214403]	0	0	0	1
2	ice	rms	B	arctic_a0193_rms	5	1.092	1.682	[0.920408]	1	1	2	2
0	.	rms	B	arctic_a0193_rms	6	1.682	0.0		0	0	0	0
0	.	slt	B	arctic_a0193_slt	0	0.0	0.18700001		0	0	0	0
0	It	slt	B	arctic_a0193_slt	1	0.18700001	0.287		0	0	0	0
0	was	slt	B	arctic_a0193_slt	2	0.287	0.54325002	[0.074839]	0	0	0	0
2	edged	slt	B	arctic_a0193_slt	3	0.54325002	0.89324999	[0.971531]	1	2	1	2
0	with	slt	B	arctic_a0193_slt	4	0.89324999	1.087	[0.089167]	0	0	0	1
2	ice	slt	B	arctic_a0193_slt	5	1.087	1.51825	[0.553492]	1	1	2	1
0	.	slt	B	arctic_a0193_slt	6	1.51825	0.0		0	0	0	0
0	.	rms	B	arctic_a0194_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	B	arctic_a0194_rms	1	0.052000001	0.292		0	0	0	0
2	drank	rms	B	arctic_a0194_rms	2	0.292	0.722	[0.955815]	1	2	2	2
0	of	rms	B	arctic_a0194_rms	3	0.722	0.86199999	[0.099012]	0	0	0	0
0	the	rms	B	arctic_a0194_rms	4	0.86199999	0.94199997	[0.065048]	0	0	0	1
2	water	rms	B	arctic_a0194_rms	5	0.94199997	1.442	[0.065048, 0.62952, 0.496813]	1	1	1	1
3	cautiously	rms	B	arctic_a0194_rms	6	1.442	2.352	[0.384856, 0.019028, 0.10425]	2	0	2	2
0	.	rms	B	arctic_a0194_rms	7	2.352	0.0		0	0	0	0
0	.	slt	B	arctic_a0194_slt	0	0.0	0.13699999		0	0	0	0
0	He	slt	B	arctic_a0194_slt	1	0.13699999	0.29949999		0	0	0	0
2	drank	slt	B	arctic_a0194_slt	2	0.29949999	0.70574999	[1.148946]	1	2	3	1
0	of	slt	B	arctic_a0194_slt	3	0.70574999	0.82450002	[0.036838]	0	0	0	0
0	the	slt	B	arctic_a0194_slt	4	0.82450002	0.88700002	[0.037191]	0	0	0	0
2	water	slt	B	arctic_a0194_slt	5	0.88700002	1.20575	[0.037191, 0.260284, 0.128161]	1	0	2	3
2	cautiously	slt	B	arctic_a0194_slt	6	1.20575	2.03075	[0.217577, 0.023196, 0.131026]	2	0	2	1
0	.	slt	B	arctic_a0194_slt	7	2.03075	0.0		0	0	0	0
0	.	rms	B	arctic_a0195_rms	0	0.0	0.071999997		0	0	0	0
0	But	rms	B	arctic_a0195_rms	1	0.071999997	0.31200001		0	1	0	0
0	a	rms	B	arctic_a0195_rms	2	0.31200001	0.412		0	0	0	0
2	strange	rms	B	arctic_a0195_rms	3	0.412	1.012	[0.564312]	1	1	3	2
2	thing	rms	B	arctic_a0195_rms	4	1.012	1.332	[0.434748]	1	1	2	1
1	happened	rms	B	arctic_a0195_rms	5	1.332	2.0020001	[0.616996, 0.204336]	1	2	1	1
0	.	rms	B	arctic_a0195_rms	6	2.0020001	0.0		0	0	0	0
0	.	slt	B	arctic_a0195_slt	0	0.0	0.18700001		0	0	0	0
0	But	slt	B	arctic_a0195_slt	1	0.18700001	0.33074999		0	1	0	2
0	a	slt	B	arctic_a0195_slt	2	0.33074999	0.36825001	[0.264078]	0	0	0	0
2	strange	slt	B	arctic_a0195_slt	3	0.36825001	0.87449998	[0.936119]	1	1	2	2
1	thing	slt	B	arctic_a0195_slt	4	0.87449998	1.187	[0.895281]	1	2	1	1
2	happened	slt	B	arctic_a0195_slt	5	1.187	1.8182499	[0.699372, 0.321405]	1	1	2	0
0	.	slt	B	arctic_a0195_slt	6	1.8182499	0.0		0	0	0	0
0	.	rms	B	arctic_a0196_rms	0	0.0	0.071999997		0	0	0	0
0	He	rms	B	arctic_a0196_rms	1	0.071999997	0.27200001		0	0	0	0
2	began	rms	B	arctic_a0196_rms	2	0.27200001	0.83200002	[0.351844, 0.984616]	1	2	2	0
0	to	rms	B	arctic_a0196_rms	3	0.83200002	1.002	[0.04926]	0	0	0	0
2	follow	rms	B	arctic_a0196_rms	4	1.002	1.5420001	[0.294009, 0.160797]	1	0	1	1
0	the	rms	B	arctic_a0196_rms	5	1.5420001	1.652	[0.089883]	0	0	0	0
2	footprints	rms	B	arctic_a0196_rms	6	1.652	2.4419999	[0.089883, 0.096268, 0.130867]	2	1	2	3
0	of	rms	B	arctic_a0196_rms	7	2.4419999	2.592	[0.067009]	0	0	0	0
0	the	rms	B	arctic_a0196_rms	8	2.592	2.7019999	[0.030118]	0	0	0	0
2	dog	rms	B	arctic_a0196_rms	9	2.7019999	3.2019999	[0.030118, 0.551671]	1	1	2	2
0	.	rms	B	arctic_a0196_rms	10	3.2019999	0.0		0	0	0	0
0	.	slt	B	arctic_a0196_slt	0	0.0	0.112		0	0	0	0
0	He	slt	B	arctic_a0196_slt	1	0.112	0.27450001		0	0	0	1
1	began	slt	B	arctic_a0196_slt	2	0.27450001	0.68699998	[0.084512, 0.471599]	1	1	1	2
0	to	slt	B	arctic_a0196_slt	3	0.68699998	0.787	[0.029048]	0	0	0	0
1	follow	slt	B	arctic_a0196_slt	4	0.787	1.1932499	[0.457546, 0.172018]	1	2	0	2
0	the	slt	B	arctic_a0196_slt	5	1.1932499	1.2745	[0.080125]	0	0	0	0
2	footprints	slt	B	arctic_a0196_slt	6	1.2745	1.85575	[0.168897, 0.036312]	1	1	2	1
0	of	slt	B	arctic_a0196_slt	7	1.85575	1.9432499	[0.077847]	0	0	0	0
0	the	slt	B	arctic_a0196_slt	8	1.9432499	2.0495	[0.076331]	0	0	0	0
2	dog	slt	B	arctic_a0196_slt	9	2.0495	2.5244999	[0.90347]	1	1	2	1
0	.	slt	B	arctic_a0196_slt	10	2.5244999	0.0		0	0	0	0
0	.	rms	B	arctic_a0197_rms	0	0.0	0.061999999		0	0	0	0
1	Such	rms	B	arctic_a0197_rms	1	0.061999999	0.45199999		0	1	0	0
0	a	rms	B	arctic_a0197_rms	2	0.45199999	0.50199997	[0.183178]	0	0	0	0
2	dog	rms	B	arctic_a0197_rms	3	0.50199997	1.012	[0.732717]	1	2	2	2
0	the	rms	B	arctic_a0197_rms	4	1.012	1.212	[0.048107]	0	0	0	0
2	wise	rms	B	arctic_a0197_rms	5	1.212	1.682	[0.048107, 0.917147]	1	2	1	1
2	driver	rms	B	arctic_a0197_rms	6	1.682	2.072	[0.685693, 0.176327]	1	0	0	0
2	kills	rms	B	arctic_a0197_rms	7	2.072	2.7420001	[0.25609]	1	1	2	1
0	or	rms	B	arctic_a0197_rms	8	2.7420001	2.842	[0.020118]	0	0	0	0
1	turns	rms	B	arctic_a0197_rms	9	2.842	3.2520001	[0.315699]	1	0	0	0
2	loose	rms	B	arctic_a0197_rms	10	3.2520001	3.7620001	[0.141321]	1	0	2	1
0	.	rms	B	arctic_a0197_rms	11	3.7620001	0.0		0	0	0	0
0	.	slt	B	arctic_a0197_slt	0	0.0	0.074500002		0	0	0	0
0	Such	slt	B	arctic_a0197_slt	1	0.074500002	0.412		0	0	0	0
0	a	slt	B	arctic_a0197_slt	2	0.412	0.44949999	[0.120343]	0	0	0	0
2	dog	slt	B	arctic_a0197_slt	3	0.44949999	0.84324998	[1.079651]	1	2	2	1
0	the	slt	B	arctic_a0197_slt	4	0.84324998	0.93075001	[0.049949]	0	0	0	0
1	wise	slt	B	arctic_a0197_slt	5	0.93075001	1.2995	[0.049949, 0.590576]	1	0	1	0
2	driver	slt	B	arctic_a0197_slt	6	1.2995	1.6307499	[0.220941, 0.139688]	0	0	0	0
2	kills	slt	B	arctic_a0197_slt	7	1.6307499	2.1745	[0.185793]	1	2	2	3
0	.	slt	B	arctic_a0197_slt	8	2.1745	2.2432499		0	0	0	0
0	or	slt	B	arctic_a0197_slt	9	2.2432499	2.34325	[0.045202]	0	0	0	0
2	turns	slt	B	arctic_a0197_slt	10	2.34325	2.7307501	[0.17097]	1	0	0	0
2	loose	slt	B	arctic_a0197_slt	11	2.7307501	3.1619999	[0.177992]	1	0	2	3
0	.	slt	B	arctic_a0197_slt	12	3.1619999	0.0		0	0	0	0
0	.	rms	B	arctic_a0198_rms	0	0.0	0.061999999		0	0	0	0
2	Sometimes	rms	B	arctic_a0198_rms	1	0.061999999	0.83200002	[0.915917]	1	1	2	2
0	her	rms	B	arctic_a0198_rms	2	0.83200002	1.002	[0.421812]	0	0	0	0
2	dreams	rms	B	arctic_a0198_rms	3	1.002	1.492	[0.740879]	1	1	2	3
0	were	rms	B	arctic_a0198_rms	4	1.492	1.642	[0.237986]	0	0	0	0
2	filled	rms	B	arctic_a0198_rms	5	1.642	2.0420001	[0.315967]	1	0	1	1
0	with	rms	B	arctic_a0198_rms	6	2.0420001	2.2920001	[0.271183]	0	0	0	1
2	visions	rms	B	arctic_a0198_rms	7	2.2920001	2.9920001	[0.692692, 0.24729]	1	2	2	1
0	.	rms	B	arctic_a0198_rms	8	2.9920001	0.0		0	0	0	0
0	.	slt	B	arctic_a0198_slt	0	0.0	0.06825		0	0	0	0
1	Sometimes	slt	B	arctic_a0198_slt	1	0.06825	0.71824998	[0.901589]	1	2	1	1
0	her	slt	B	arctic_a0198_slt	2	0.71824998	0.83074999	[0.429416]	0	0	0	0
2	dreams	slt	B	arctic_a0198_slt	3	0.83074999	1.2869999	[0.853982]	1	1	1	2
0	were	slt	B	arctic_a0198_slt	4	1.2869999	1.4119999	[0.180131]	0	0	0	0
1	filled	slt	B	arctic_a0198_slt	5	1.4119999	1.7244999	[0.267006]	1	1	2	1
0	with	slt	B	arctic_a0198_slt	6	1.7244999	1.91825	[0.050123]	0	0	0	0
2	visions	slt	B	arctic_a0198_slt	7	1.91825	2.5244999	[0.541022, 0.17978]	1	1	2	1
0	.	slt	B	arctic_a0198_slt	8	2.5244999	0.0		0	0	0	0
0	.	rms	B	arctic_a0199_rms	0	0.0	0.092		0	0	0	0
2	Thus	rms	B	arctic_a0199_rms	1	0.092	0.64200002		0	2	0	0
0	had	rms	B	arctic_a0199_rms	2	0.64200002	1.0420001	[0.444022]	1	0	0	0
0	the	rms	B	arctic_a0199_rms	3	1.0420001	1.262	[0.04527]	0	0	0	0
2	raw	rms	B	arctic_a0199_rms	4	1.262	1.742	[0.983449]	1	2	2	3
2	wilderness	rms	B	arctic_a0199_rms	5	1.742	2.4619999	[0.250958, 0.05916, 0.261272]	1	0	2	1
2	prepared	rms	B	arctic_a0199_rms	6	2.4619999	3.0120001	[0.012552, 0.233659]	1	1	1	1
0	him	rms	B	arctic_a0199_rms	7	3.0120001	3.2219999	[0.052105]	0	0	0	1
0	for	rms	B	arctic_a0199_rms	8	3.2219999	3.5220001	[0.100661]	0	0	0	0
0	this	rms	B	arctic_a0199_rms	9	3.5220001	3.832	[0.149762]	1	1	0	1
2	day	rms	B	arctic_a0199_rms	10	3.832	4.2820001	[0.48122]	1	0	2	1
0	.	rms	B	arctic_a0199_rms	11	4.2820001	0.0		0	0	0	0
0	.	slt	B	arctic_a0199_slt	0	0.0	0.19325		0	0	0	0
1	Thus	slt	B	arctic_a0199_slt	1	0.19325	0.54949999		0	1	0	0
0	had	slt	B	arctic_a0199_slt	2	0.54949999	0.73075002	[0.149128]	0	0	0	0
0	the	slt	B	arctic_a0199_slt	3	0.73075002	0.80575001	[0.203144]	0	0	0	0
1	raw	slt	B	arctic_a0199_slt	4	0.80575001	1.09325	[1.014011]	1	2	0	1
1	wilderness	slt	B	arctic_a0199_slt	5	1.09325	1.687	[0.154254, 0.11677, 0.169294]	1	1	2	1
2	prepared	slt	B	arctic_a0199_slt	6	1.687	2.1057501	[0.044809, 0.041003]	0	0	1	2
0	him	slt	B	arctic_a0199_slt	7	2.1057501	2.3182499	[0.107558]	1	0	0	1
0	for	slt	B	arctic_a0199_slt	8	2.3182499	2.4744999	[0.04612]	0	0	0	0
0	this	slt	B	arctic_a0199_slt	9	2.4744999	2.7307501	[0.147144]	0	0	0	0
2	day	slt	B	arctic_a0199_slt	10	2.7307501	3.1057501	[0.727039]	1	1	2	0
0	.	slt	B	arctic_a0199_slt	11	3.1057501	0.0		0	0	0	0
0	.	rms	B	arctic_a0200_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	B	arctic_a0200_rms	1	0.052000001	0.28200001		0	0	0	0
1	leapt	rms	B	arctic_a0200_rms	2	0.28200001	0.67199999	[1.006357]	1	2	0	1
2	again	rms	B	arctic_a0200_rms	3	0.67199999	1.212	[1.121611]	1	1	2	2
0	.	rms	B	arctic_a0200_rms	4	1.212	0.0		0	0	0	0
0	.	rms	B	arctic_a0200_rms	5	0.0	1.552	[1.006357, 0.455327, 1.121611]	2	0	0	0
0	and	rms	B	arctic_a0200_rms	6	1.552	1.902	[0.863653]	1	0	0	0
0	the	rms	B	arctic_a0200_rms	7	1.902	2.052	[0.371606]	0	0	0	0
2	club	rms	B	arctic_a0200_rms	8	2.052	2.4419999	[0.431861]	1	1	1	1
2	caught	rms	B	arctic_a0200_rms	9	2.4419999	2.7920001	[0.422185]	1	1	2	1
0	him	rms	B	arctic_a0200_rms	10	2.7920001	3.092	[0.236474]	0	0	0	0
1	once	rms	B	arctic_a0200_rms	11	3.092	3.5220001	[0.155694]	1	0	1	1
2	more	rms	B	arctic_a0200_rms	12	3.5220001	3.902	[0.195755]	1	0	0	1
0	.	rms	B	arctic_a0200_rms	13	3.902	0.0		0	0	0	0
0	.	slt	B	arctic_a0200_slt	0	0.0	0.13075		0	0	0	0
0	He	slt	B	arctic_a0200_slt	1	0.13075	0.24325		0	0	0	0
1	leapt	slt	B	arctic_a0200_slt	2	0.24325	0.55575001	[0.621088]	1	0	2	1
2	again	slt	B	arctic_a0200_slt	3	0.55575001	0.98075002	[0.140225, 0.906197]	1	2	1	1
0	and	slt	B	arctic_a0200_slt	4	0.98075002	1.18075	[0.242735]	0	0	0	0
0	the	slt	B	arctic_a0200_slt	5	1.18075	1.237	[0.059081]	0	0	0	0
2	club	slt	B	arctic_a0200_slt	6	1.237	1.5682499	[0.579886]	1	1	1	0
1	caught	slt	B	arctic_a0200_slt	7	1.5682499	1.85575	[0.669843]	1	0	2	2
0	him	slt	B	arctic_a0200_slt	8	1.85575	2.0682499	[0.050389]	0	0	0	1
0	once	slt	B	arctic_a0200_slt	9	2.0682499	2.312	[0.095027]	0	0	2	0
2	more	slt	B	arctic_a0200_slt	10	2.312	2.737	[0.438094]	1	0	0	0
0	.	slt	B	arctic_a0200_slt	11	2.737	0.0		0	0	0	0
0	.	rms	B	arctic_b0534_rms	0	0.0	0.102		0	0	0	0
0	I'll	rms	B	arctic_b0534_rms	1	0.102	0.30199999		0	0	0	0
2	tell	rms	B	arctic_b0534_rms	2	0.30199999	0.58200002	[0.228833]	0	2	3	2
0	you	rms	B	arctic_b0534_rms	3	0.58200002	0.93199998		0	0	0	1
0	the	rms	B	arctic_b0534_rms	4	0.93199998	1.182	[0.048054]	0	0	0	0
1	librarian	rms	B	arctic_b0534_rms	5	1.182	1.9220001	[0.048054, 0.813498, 0.104468, 0.621696, 0.152723]	2	1	1	1
2	said	rms	B	arctic_b0534_rms	6	1.9220001	2.362	[1.077819]	1	1	2	1
0	with	rms	B	arctic_b0534_rms	7	2.362	2.612	[0.128966]	0	0	0	0
0	a	rms	B	arctic_b0534_rms	8	2.612	2.642	[0.114175]	0	0	0	0
1	brightening	rms	B	arctic_b0534_rms	9	2.642	3.2320001	[0.114175, 0.846392, 0.02774, 0.066358]	1	1	2	1
2	face	rms	B	arctic_b0534_rms	10	3.2320001	3.7920001	[0.927005]	1	0	1	1
0	.	rms	B	arctic_b0534_rms	11	3.7920001	0.0		0	0	0	0
0	.	slt	B	arctic_b0534_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_b0534_slt	1	0.0	0.19949999		0	0	0	0
0	I'll	slt	B	arctic_b0534_slt	2	0.19949999	0.39950001		0	0	0	1
2	tell	slt	B	arctic_b0534_slt	3	0.39950001	0.66825002	[0.270711]	0	2	1	1
0	you	slt	B	arctic_b0534_slt	4	0.66825002	0.99325001	[0.897995]	1	0	0	1
0	the	slt	B	arctic_b0534_slt	5	0.99325001	1.1495	[0.035781]	0	0	0	0
2	librarian	slt	B	arctic_b0534_slt	6	1.1495	1.76825	[0.035781, 0.385431, 0.072576, 0.377068, 0.044153]	2	0	1	2
0	said	slt	B	arctic_b0534_slt	7	1.76825	2.0557499	[0.9]	1	1	2	0
0	with	slt	B	arctic_b0534_slt	8	2.0557499	2.26825	[0.12538]	0	0	0	0
0	a	slt	B	arctic_b0534_slt	9	2.26825	2.3057499	[0.063192]	0	0	0	0
2	brightening	slt	B	arctic_b0534_slt	10	2.3057499	2.8369999	[0.836365, 0.024561, 0.160296]	1	1	0	1
2	face	slt	B	arctic_b0534_slt	11	2.8369999	3.33075	[0.74996]	1	0	3	1
0	.	slt	B	arctic_b0534_slt	12	3.33075	0.0		0	0	0	0
0	.	rms	B	arctic_b0535_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	B	arctic_b0535_rms	1	0.052000001	0.33199999		0	0	0	0
2	read	rms	B	arctic_b0535_rms	2	0.33199999	0.63200003	[1.052245]	1	1	1	2
0	his	rms	B	arctic_b0535_rms	3	0.63200003	0.87199998	[0.243843]	0	0	0	0
2	fragments	rms	B	arctic_b0535_rms	4	0.87199998	1.562	[0.392754, 0.363678]	2	2	1	1
2	aloud	rms	B	arctic_b0535_rms	5	1.562	2.2320001	[0.016615, 0.88902]	1	1	2	1
0	.	rms	B	arctic_b0535_rms	6	2.2320001	0.0		0	0	0	0
0	.	slt	B	arctic_b0535_slt	0	0.0	0.13699999		0	0	0	0
0	He	slt	B	arctic_b0535_slt	1	0.13699999	0.31825		0	0	0	0
1	read	slt	B	arctic_b0535_slt	2	0.31825	0.61199999	[0.999902]	1	1	2	1
0	his	slt	B	arctic_b0535_slt	3	0.61199999	0.81199998	[0.076611]	0	0	0	0
2	fragments	slt	B	arctic_b0535_slt	4	0.81199998	1.437	[0.9, 0.094967]	1	2	1	3
1	aloud	slt	B	arctic_b0535_slt	5	1.437	1.95575	[0.06547, 0.986636]	1	0	3	1
0	.	slt	B	arctic_b0535_slt	6	1.95575	0.0		0	0	0	0
0	.	rms	B	arctic_b0536_rms	0	0.0	0.061999999		0	0	0	0
2	Typhoid	rms	B	arctic_b0536_rms	1	0.061999999	0.90200001	[0.521151]	1	2	2	3
0	did	rms	B	arctic_b0536_rms	2	0.90200001	1.122	[0.219798]	0	0	0	0
0	I	rms	B	arctic_b0536_rms	3	1.122	1.2819999	[0.901328]	1	0	0	1
2	tell	rms	B	arctic_b0536_rms	4	1.2819999	1.592	[0.45331]	0	2	1	1
0	you	rms	B	arctic_b0536_rms	5	1.592	1.962	[0.191155]	0	0	0	1
0	.	rms	B	arctic_b0536_rms	6	1.962	0.0		0	0	0	0
0	.	slt	B	arctic_b0536_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_b0536_slt	1	0.0	0.15575001		0	0	0	0
2	Typhoid	slt	B	arctic_b0536_slt	2	0.15575001	0.8495	[0.686453]	1	2	3	2
0	.	slt	B	arctic_b0536_slt	3	0.8495	1.0745		0	0	0	0
0	did	slt	B	arctic_b0536_slt	4	1.0745	1.20575	[0.254224]	0	0	1	0
0	I	slt	B	arctic_b0536_slt	5	1.20575	1.33075	[0.803432]	1	0	0	0
2	tell	slt	B	arctic_b0536_slt	6	1.33075	1.59325	[0.187471]	0	1	2	1
0	you	slt	B	arctic_b0536_slt	7	1.59325	1.8807499	[0.400382]	1	0	1	0
0	.	slt	B	arctic_b0536_slt	8	1.8807499	0.0		0	0	0	0
