todd	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	mallory	joe	david
0	grew	rms	A	arctic_a0091_rms	3	0.59200001	0.912	[0.303423]	0	0	0	0
2	hot	rms	A	arctic_a0091_rms	4	0.912	1.332	[0.777224]	1	2	1	2
0	with	rms	A	arctic_a0091_rms	5	1.332	1.592	[0.055095]	0	0	0	0
0	rage	rms	A	arctic_a0091_rms	6	1.592	2.062	[0.90468]	1	0	1	1
0	at	rms	A	arctic_a0091_rms	7	2.062	2.2320001	[0.430376]	0	0	0	0
0	the	rms	A	arctic_a0091_rms	8	2.2320001	2.2920001	[0.077081]	0	0	0	0
0	thought	rms	A	arctic_a0091_rms	9	2.2920001	2.7219999	[0.077081, 0.684123]	1	0	1	2
0	.	rms	A	arctic_a0091_rms	10	2.7219999	0.0		0	0	0	0
0	.	slt	A	arctic_a0091_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0091_slt	1	0.0	0.15575001		0	0	0	0
0	His	slt	A	arctic_a0091_slt	2	0.15575001	0.33700001	[0.049676]	0	0	0	0
2	blood	slt	A	arctic_a0091_slt	3	0.33700001	0.5995	[0.637458]	1	2	2	1
0	grew	slt	A	arctic_a0091_slt	4	0.5995	0.82450002	[0.267174]	0	0	0	0
2	hot	slt	A	arctic_a0091_slt	5	0.82450002	1.0369999	[0.665324]	1	1	2	2
0	with	slt	A	arctic_a0091_slt	6	1.0369999	1.24325	[0.092891]	0	0	0	0
2	rage	slt	A	arctic_a0091_slt	7	1.24325	1.58075	[0.646087]	1	1	0	2
0	at	slt	A	arctic_a0091_slt	8	1.58075	1.687	[0.063757]	0	0	0	0
0	the	slt	A	arctic_a0091_slt	9	1.687	1.737	[0.034196]	0	0	0	0
1	thought	slt	A	arctic_a0091_slt	10	1.737	2.1307499	[0.940143]	1	0	2	2
0	.	slt	A	arctic_a0091_slt	11	2.1307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0092_rms	0	0.0	0.052000001		0	0	0	0
1	He	rms	A	arctic_a0092_rms	1	0.052000001	0.182	[0.05746]	0	0	0	0
0	went	rms	A	arctic_a0092_rms	2	0.182	0.43200001	[0.421977]	0	1	0	0
0	down	rms	A	arctic_a0092_rms	3	0.43200001	0.83200002	[0.9]	1	1	1	2
0	in	rms	A	arctic_a0092_rms	4	0.83200002	0.94199997	[0.254503]	0	0	0	0
2	midstream	rms	A	arctic_a0092_rms	5	0.94199997	1.652	[0.080272, 0.311692]	1	0	1	2
0	searching	rms	A	arctic_a0092_rms	6	1.652	2.132	[0.136013, 0.074278]	0	0	0	1
0	the	rms	A	arctic_a0092_rms	7	2.132	2.1919999	[0.039555]	0	0	0	0
1	shadows	rms	A	arctic_a0092_rms	8	2.1919999	2.852	[0.039555, 0.268738, 0.228145]	1	0	1	2
0	of	rms	A	arctic_a0092_rms	9	2.852	3.0320001	[0.06871]	0	0	0	0
0	both	rms	A	arctic_a0092_rms	10	3.0320001	3.332	[0.538768]	1	0	1	1
2	shores	rms	A	arctic_a0092_rms	11	3.332	3.9920001	[0.059267]	0	1	1	2
0	.	rms	A	arctic_a0092_rms	12	3.9920001	0.0		0	0	0	0
0	.	slt	A	arctic_a0092_slt	0	0.0	0.13699999		0	0	0	0
0	He	slt	A	arctic_a0092_slt	1	0.13699999	0.27450001	[0.145486]	0	0	0	0
1	went	slt	A	arctic_a0092_slt	2	0.27450001	0.52450001	[0.359864]	0	1	0	0
0	down	slt	A	arctic_a0092_slt	3	0.52450001	0.79325002	[0.919047]	1	1	1	2
0	in	slt	A	arctic_a0092_slt	4	0.79325002	0.88700002	[0.088452]	0	0	0	0
2	midstream	slt	A	arctic_a0092_slt	5	0.88700002	1.5994999	[0.107572, 0.317818]	1	0	1	2
0	.	slt	A	arctic_a0092_slt	6	1.5994999	1.712		0	0	0	0
1	searching	slt	A	arctic_a0092_slt	7	1.712	2.1682501	[0.214678, 0.108043]	1	0	0	0
0	the	slt	A	arctic_a0092_slt	8	2.1682501	2.21825	[0.058548]	0	0	0	0
2	shadows	slt	A	arctic_a0092_slt	9	2.21825	2.687	[0.815667, 0.116391]	1	0	1	2
0	of	slt	A	arctic_a0092_slt	10	2.687	2.7744999	[0.117234]	0	0	0	0
0	both	slt	A	arctic_a0092_slt	11	2.7744999	3.03075	[0.216154]	1	0	0	0
2	shores	slt	A	arctic_a0092_slt	12	3.03075	3.6182499	[0.244849]	1	0	0	2
0	.	slt	A	arctic_a0092_slt	13	3.6182499	0.0		0	0	0	0
0	.	rms	A	arctic_a0093_rms	0	0.0	0.071999997		0	0	0	0
0	For	rms	A	arctic_a0093_rms	1	0.071999997	0.36199999	[0.040102]	0	0	0	0
0	a	rms	A	arctic_a0093_rms	2	0.36199999	0.39199999	[0.207878]	1	0	0	0
2	full	rms	A	arctic_a0093_rms	3	0.39199999	0.70200002	[0.207878, 0.0361]	1	0	1	1
0	minute	rms	A	arctic_a0093_rms	4	0.70200002	1.052	[0.564805, 0.315544]	1	0	1	2
0	he	rms	A	arctic_a0093_rms	5	1.052	1.202	[0.195441]	0	0	0	0
1	crouched	rms	A	arctic_a0093_rms	6	1.202	1.752	[0.901421]	1	1	1	2
0	and	rms	A	arctic_a0093_rms	7	1.752	1.872	[0.241065]	0	0	0	0
1	listened	rms	A	arctic_a0093_rms	8	1.872	2.4319999	[0.171346, 0.16972]	1	2	1	2
0	.	rms	A	arctic_a0093_rms	9	2.4319999	0.0		0	0	0	0
0	.	slt	A	arctic_a0093_slt	0	0.0	0.112		0	0	0	0
0	For	slt	A	arctic_a0093_slt	1	0.112	0.34325001	[0.029674]	0	0	0	0
0	a	slt	A	arctic_a0093_slt	2	0.34325001	0.37450001	[0.084718]	0	0	0	0
2	full	slt	A	arctic_a0093_slt	3	0.37450001	0.662	[0.254661]	1	1	2	1
0	minute	slt	A	arctic_a0093_slt	4	0.662	0.98075002	[0.180702, 0.110374]	0	1	0	2
0	he	slt	A	arctic_a0093_slt	5	0.98075002	1.137	[0.062221]	0	0	0	0
1	crouched	slt	A	arctic_a0093_slt	6	1.137	1.64325	[0.999149]	1	1	1	2
0	and	slt	A	arctic_a0093_slt	7	1.64325	1.78075	[0.088423]	0	0	0	0
1	listened	slt	A	arctic_a0093_slt	8	1.78075	2.3057499	[0.045295, 0.082202]	1	1	1	2
0	.	slt	A	arctic_a0093_slt	9	2.3057499	0.0		0	0	0	0
0	.	rms	A	arctic_a0094_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	A	arctic_a0094_rms	1	0.052000001	0.23199999	[0.276196]	0	0	0	0
0	had	rms	A	arctic_a0094_rms	2	0.23199999	0.442	[1.163701]	1	0	0	0
2	barely	rms	A	arctic_a0094_rms	3	0.442	0.92199999	[0.546259, 0.927437]	1	0	1	1
1	entered	rms	A	arctic_a0094_rms	4	0.92199999	1.352	[0.622372, 0.248132]	0	2	1	2
0	this	rms	A	arctic_a0094_rms	5	1.352	1.812	[0.242282]	1	0	0	0
1	when	rms	A	arctic_a0094_rms	6	1.812	2.072	[0.085645]	0	0	0	0
0	he	rms	A	arctic_a0094_rms	7	2.072	2.1719999	[0.309831]	0	0	0	0
2	saw	rms	A	arctic_a0094_rms	8	2.1719999	2.5320001	[1.133251]	1	0	1	1
0	the	rms	A	arctic_a0094_rms	9	2.5320001	2.642	[0.074888]	0	0	0	0
1	glow	rms	A	arctic_a0094_rms	10	2.642	3.102	[0.074888, 0.9]	1	1	1	1
0	of	rms	A	arctic_a0094_rms	11	3.102	3.2820001		0	0	0	0
0	a	rms	A	arctic_a0094_rms	12	3.2820001	3.322	[0.193461]	0	0	0	0
2	fire	rms	A	arctic_a0094_rms	13	3.322	3.842	[0.860488, 0.538111]	1	1	1	2
0	.	rms	A	arctic_a0094_rms	14	3.842	0.0		0	0	0	0
0	.	slt	A	arctic_a0094_slt	0	0.0	0.1245		0	0	0	0
0	He	slt	A	arctic_a0094_slt	1	0.1245	0.27450001	[0.164287]	1	0	0	0
0	had	slt	A	arctic_a0094_slt	2	0.27450001	0.44325	[0.120148]	0	0	0	0
2	barely	slt	A	arctic_a0094_slt	3	0.44325	0.85575002	[0.482898, 0.9]	1	1	1	0
0	entered	slt	A	arctic_a0094_slt	4	0.85575002	1.20575	[0.512129, 0.150009]	0	1	1	2
0	this	slt	A	arctic_a0094_slt	5	1.20575	1.4744999	[0.366397]	1	0	0	0
1	when	slt	A	arctic_a0094_slt	6	1.4744999	1.612	[0.087578]	0	0	0	0
0	he	slt	A	arctic_a0094_slt	7	1.612	1.712	[0.098099]	0	0	0	0
0	saw	slt	A	arctic_a0094_slt	8	1.712	1.96825	[0.791229]	1	0	1	1
0	the	slt	A	arctic_a0094_slt	9	1.96825	2.0682499	[0.133669]	0	0	0	0
2	glow	slt	A	arctic_a0094_slt	10	2.0682499	2.4245	[0.133669, 0.710317, 0.040111]	1	0	1	2
0	of	slt	A	arctic_a0094_slt	11	2.4245	2.5244999	[0.040111]	0	0	0	0
0	a	slt	A	arctic_a0094_slt	12	2.5244999	2.5682499	[0.099674]	0	0	0	0
2	fire	slt	A	arctic_a0094_slt	13	2.5682499	3.14325	[0.855989, 0.735551]	1	1	1	2
0	.	slt	A	arctic_a0094_slt	14	3.14325	0.0		0	0	0	0
0	.	rms	A	arctic_a0095_rms	0	0.0	0.102		0	0	0	0
0	A	rms	A	arctic_a0095_rms	1	0.102	0.152	[0.219529]	0	0	0	0
0	big	rms	A	arctic_a0095_rms	2	0.152	0.49200001	[1.233259]	1	1	1	1
1	canvas	rms	A	arctic_a0095_rms	3	0.49200001	1.072	[0.520411, 0.228418]	0	0	1	1
2	tent	rms	A	arctic_a0095_rms	4	1.072	1.492	[0.386388]	1	2	1	2
0	was	rms	A	arctic_a0095_rms	5	1.492	1.712	[0.147961]	0	0	0	0
0	the	rms	A	arctic_a0095_rms	6	1.712	1.7920001	[0.078885]	0	0	0	0
1	first	rms	A	arctic_a0095_rms	7	1.7920001	2.1919999	[0.078885, 0.679687]	1	0	1	1
1	thing	rms	A	arctic_a0095_rms	8	2.1919999	2.4319999	[0.29454]	0	0	1	2
0	to	rms	A	arctic_a0095_rms	9	2.4319999	2.552	[0.05292]	0	0	0	0
0	come	rms	A	arctic_a0095_rms	10	2.552	2.882	[0.05292, 0.205615]	1	1	1	2
0	within	rms	A	arctic_a0095_rms	11	2.882	3.1919999	[0.05747, 0.144166]	1	0	0	0
0	his	rms	A	arctic_a0095_rms	12	3.1919999	3.4219999	[0.150587]	0	0	0	0
0	vision	rms	A	arctic_a0095_rms	13	3.4219999	3.852	[0.304988, 0.011473]	1	0	0	2
0	.	rms	A	arctic_a0095_rms	14	3.852	0.0		0	0	0	0
0	.	slt	A	arctic_a0095_slt	0	0.0	0.19949999		0	0	0	0
0	A	slt	A	arctic_a0095_slt	1	0.19949999	0.26824999	[0.361827]	0	0	0	0
2	big	slt	A	arctic_a0095_slt	2	0.26824999	0.51200002	[0.821718]	1	1	1	1
1	canvas	slt	A	arctic_a0095_slt	3	0.51200002	1.01825	[0.906331, 0.28474]	1	0	1	1
2	tent	slt	A	arctic_a0095_slt	4	1.01825	1.2869999	[0.764725]	1	0	2	2
0	was	slt	A	arctic_a0095_slt	5	1.2869999	1.487	[0.111059]	0	0	0	0
0	the	slt	A	arctic_a0095_slt	6	1.487	1.5745	[0.15114]	0	0	0	0
1	first	slt	A	arctic_a0095_slt	7	1.5745	1.9119999	[0.653658]	1	0	1	1
1	thing	slt	A	arctic_a0095_slt	8	1.9119999	2.1307499	[0.416912]	0	0	1	2
0	to	slt	A	arctic_a0095_slt	9	2.1307499	2.237	[0.064839]	0	0	0	0
0	come	slt	A	arctic_a0095_slt	10	2.237	2.4807501	[0.357657]	1	0	1	1
0	within	slt	A	arctic_a0095_slt	11	2.4807501	2.7932501	[0.093121, 0.28011]	1	0	0	0
0	his	slt	A	arctic_a0095_slt	12	2.7932501	2.96825	[0.083846]	0	0	0	0
0	vision	slt	A	arctic_a0095_slt	13	2.96825	3.3807499	[0.414165, 0.155414]	1	0	1	2
0	.	slt	A	arctic_a0095_slt	14	3.3807499	0.0		0	0	0	0
0	.	rms	A	arctic_a0096_rms	0	0.0	0.071999997		0	0	0	0
2	Perhaps	rms	A	arctic_a0096_rms	1	0.071999997	0.662	[0.281021, 0.783924]	1	2	0	1
0	she	rms	A	arctic_a0096_rms	2	0.662	0.90200001	[0.357897]	0	0	0	0
0	had	rms	A	arctic_a0096_rms	3	0.90200001	1.0319999	[0.306911]	0	0	0	0
1	already	rms	A	arctic_a0096_rms	4	1.0319999	1.462	[0.864579, 0.066779, 0.501276]	1	0	0	0
1	met	rms	A	arctic_a0096_rms	5	1.462	1.742	[0.516812]	1	0	1	1
0	her	rms	A	arctic_a0096_rms	6	1.742	1.892	[0.367348]	0	0	0	0
2	fate	rms	A	arctic_a0096_rms	7	1.892	2.372	[0.823487]	1	2	1	2
0	a	rms	A	arctic_a0096_rms	8	2.372	2.402	[0.049746]	0	0	0	0
0	little	rms	A	arctic_a0096_rms	9	2.402	2.7119999	[0.049746, 0.049953, 0.076971]	0	0	0	0
2	deeper	rms	A	arctic_a0096_rms	10	2.7119999	3.142	[0.275541]	0	1	1	1
0	in	rms	A	arctic_a0096_rms	11	3.142	3.2720001	[0.075603]	0	0	0	0
0	the	rms	A	arctic_a0096_rms	12	3.2720001	3.332	[0.076655]	0	0	0	0
2	forest	rms	A	arctic_a0096_rms	13	3.332	4.0320001	[0.076655, 0.580457, 0.141655]	1	1	1	1
0	.	rms	A	arctic_a0096_rms	14	4.0320001	0.0		0	0	0	0
0	.	slt	A	arctic_a0096_slt	0	0.0	0.18075		0	0	0	0
2	Perhaps	slt	A	arctic_a0096_slt	1	0.18075	0.53074998	[0.096082, 0.921966]	1	1	1	1
0	she	slt	A	arctic_a0096_slt	2	0.53074998	0.70574999	[0.202063]	0	0	0	0
0	had	slt	A	arctic_a0096_slt	3	0.70574999	0.83074999	[0.151473]	0	0	0	0
1	already	slt	A	arctic_a0096_slt	4	0.83074999	1.15575	[0.315601, 0.10947, 0.109694]	1	0	0	1
0	met	slt	A	arctic_a0096_slt	5	1.15575	1.3807499	[0.34947]	1	0	1	1
0	her	slt	A	arctic_a0096_slt	6	1.3807499	1.512	[0.065753]	0	0	0	0
2	fate	slt	A	arctic_a0096_slt	7	1.512	1.84325	[0.54362]	1	2	0	2
0	a	slt	A	arctic_a0096_slt	8	1.84325	1.8745	[0.050979]	0	0	0	0
0	little	slt	A	arctic_a0096_slt	9	1.8745	2.1494999	[0.122036, 0.069548]	1	0	0	1
1	deeper	slt	A	arctic_a0096_slt	10	2.1494999	2.46825	[0.176366, 0.111113]	1	1	0	1
0	in	slt	A	arctic_a0096_slt	11	2.46825	2.5682499	[0.038761]	0	0	0	0
0	the	slt	A	arctic_a0096_slt	12	2.5682499	2.6245	[0.050087]	0	0	0	0
2	forest	slt	A	arctic_a0096_slt	13	2.6245	3.1932499	[0.176009, 0.025724]	1	0	0	2
0	.	slt	A	arctic_a0096_slt	14	3.1932499	0.0		0	0	0	0
0	.	rms	A	arctic_a0097_rms	0	0.0	0.102		0	0	0	0
0	Then	rms	A	arctic_a0097_rms	1	0.102	0.36199999	[0.922606]	1	0	1	0
0	you	rms	A	arctic_a0097_rms	2	0.36199999	0.472	[0.186823]	0	0	0	0
0	can	rms	A	arctic_a0097_rms	3	0.472	0.67199999	[0.215314]	0	0	0	0
0	arrange	rms	A	arctic_a0097_rms	4	0.67199999	1.082	[0.65265, 0.499637]	1	0	1	1
0	yourself	rms	A	arctic_a0097_rms	5	1.082	1.452	[0.157217, 0.172568]	1	0	0	0
2	comfortably	rms	A	arctic_a0097_rms	6	1.452	2.2520001	[0.181632, 0.075096, 0.059669, 0.198241]	1	2	1	2
0	among	rms	A	arctic_a0097_rms	7	2.2520001	2.602	[0.113785, 0.568965]	0	1	0	0
0	these	rms	A	arctic_a0097_rms	8	2.602	2.9119999	[0.959204]	1	0	1	2
0	robes	rms	A	arctic_a0097_rms	9	2.9119999	3.352	[0.718957]	1	1	0	1
0	in	rms	A	arctic_a0097_rms	10	3.352	3.4619999	[0.135443]	0	0	0	0
0	the	rms	A	arctic_a0097_rms	11	3.4619999	3.5220001	[0.05991]	0	0	0	0
0	bow	rms	A	arctic_a0097_rms	12	3.5220001	3.9619999	[0.05991, 0.831363]	1	0	1	2
0	.	rms	A	arctic_a0097_rms	13	3.9619999	0.0		0	0	0	0
0	.	slt	A	arctic_a0097_slt	0	0.0	0.18075		0	0	0	0
0	Then	slt	A	arctic_a0097_slt	1	0.18075	0.34325001	[0.321781]	1	0	0	0
0	you	slt	A	arctic_a0097_slt	2	0.34325001	0.44949999	[0.033076]	0	0	0	0
0	can	slt	A	arctic_a0097_slt	3	0.44949999	0.64950001	[0.033076, 0.058312]	0	0	0	0
1	arrange	slt	A	arctic_a0097_slt	4	0.64950001	1.0495	[0.457359, 0.375618]	1	0	1	1
0	yourself	slt	A	arctic_a0097_slt	5	1.0495	1.462	[0.207164, 0.251252]	1	0	0	1
2	comfortably	slt	A	arctic_a0097_slt	6	1.462	2.0495	[0.120484, 0.117693, 0.018226, 0.235184]	1	0	1	2
0	among	slt	A	arctic_a0097_slt	7	2.0495	2.3745	[0.237928, 0.228589]	1	0	0	0
0	these	slt	A	arctic_a0097_slt	8	2.3745	2.5745001	[0.245468]	0	0	0	0
2	robes	slt	A	arctic_a0097_slt	9	2.5745001	2.9932499	[0.512904]	1	2	1	1
0	in	slt	A	arctic_a0097_slt	10	2.9932499	3.1057501	[0.068845]	0	0	0	0
0	the	slt	A	arctic_a0097_slt	11	3.1057501	3.1619999	[0.035037]	0	0	0	0
2	bow	slt	A	arctic_a0097_slt	12	3.1619999	3.5495	[0.035037, 0.90378]	1	1	1	2
0	.	slt	A	arctic_a0097_slt	13	3.5495	0.0		0	0	0	0
0	.	rms	A	arctic_a0098_rms	0	0.0	0.071999997		0	0	0	0
1	Shall	rms	A	arctic_a0098_rms	1	0.071999997	0.49200001	[0.999945]	1	1	1	2
0	I	rms	A	arctic_a0098_rms	2	0.49200001	0.602	[0.656054]	0	0	0	0
2	carry	rms	A	arctic_a0098_rms	3	0.602	1.0319999	[0.275147, 0.125212]	0	0	1	2
0	you	rms	A	arctic_a0098_rms	4	1.0319999	1.372	[0.359049]	1	0	0	1
0	.	rms	A	arctic_a0098_rms	5	1.372	0.0		0	0	0	0
0	.	slt	A	arctic_a0098_slt	0	0.0	0.1495		0	0	0	0
0	Shall	slt	A	arctic_a0098_slt	1	0.1495	0.48699999	[0.9]	1	2	2	0
0	I	slt	A	arctic_a0098_slt	2	0.48699999	0.5995	[0.786536]	1	0	0	0
2	carry	slt	A	arctic_a0098_slt	3	0.5995	0.96200001	[0.242723, 0.111338]	0	0	2	2
0	you	slt	A	arctic_a0098_slt	4	0.96200001	1.2869999	[0.415915]	1	1	0	0
0	.	slt	A	arctic_a0098_slt	5	1.2869999	0.0		0	0	0	0
0	.	rms	A	arctic_a0099_rms	0	0.0	0.102		0	0	0	0
0	A	rms	A	arctic_a0099_rms	1	0.102	0.20200001	[0.140283]	0	0	0	0
1	maddening	rms	A	arctic_a0099_rms	2	0.20200001	0.77200001	[0.920526, 0.009949, 0.186518]	1	0	1	0
2	joy	rms	A	arctic_a0099_rms	3	0.77200001	1.132	[0.678928]	1	0	1	2
2	pounded	rms	A	arctic_a0099_rms	4	1.132	1.802	[0.57882, 0.216778]	1	2	1	1
0	in	rms	A	arctic_a0099_rms	5	1.802	1.972	[0.062483]	0	0	0	0
0	his	rms	A	arctic_a0099_rms	6	1.972	2.1619999	[0.215675]	1	0	0	0
2	brain	rms	A	arctic_a0099_rms	7	2.1619999	2.6619999	[0.228499]	1	0	1	2
0	.	rms	A	arctic_a0099_rms	8	2.6619999	0.0		0	0	0	0
0	.	slt	A	arctic_a0099_slt	0	0.0	0.20575		0	0	0	0
0	A	slt	A	arctic_a0099_slt	1	0.20575	0.25575	[0.113339]	0	0	0	0
1	maddening	slt	A	arctic_a0099_slt	2	0.25575	0.87449998	[0.9, 0.132202, 0.098538]	1	1	1	1
2	joy	slt	A	arctic_a0099_slt	3	0.87449998	1.21825	[0.667269]	1	0	1	2
0	pounded	slt	A	arctic_a0099_slt	4	1.21825	1.71825	[0.593247, 0.087645]	1	1	1	1
0	in	slt	A	arctic_a0099_slt	5	1.71825	1.84325	[0.197883]	1	0	0	0
0	his	slt	A	arctic_a0099_slt	6	1.84325	1.9744999	[0.021636]	0	0	0	0
0	brain	slt	A	arctic_a0099_slt	7	1.9744999	2.4307499	[0.271013]	1	1	1	2
0	.	slt	A	arctic_a0099_slt	8	2.4307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0100_rms	0	0.0	0.071999997		0	0	0	0
0	You	rms	A	arctic_a0100_rms	1	0.071999997	0.27200001	[0.164208]	0	0	0	0
2	must	rms	A	arctic_a0100_rms	2	0.27200001	0.662	[0.164208, 1.26466]	1	2	1	1
2	sleep	rms	A	arctic_a0100_rms	3	0.662	1.192	[0.801396]	1	1	2	2
0	he	rms	A	arctic_a0100_rms	4	1.192	1.552	[0.669612]	0	0	0	0
1	urged	rms	A	arctic_a0100_rms	5	1.552	2.102	[0.907444]	1	1	1	1
0	.	rms	A	arctic_a0100_rms	6	2.102	0.0		0	0	0	0
0	.	slt	A	arctic_a0100_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0100_slt	1	0.0	0.1745		0	0	0	0
2	You	slt	A	arctic_a0100_slt	2	0.1745	0.31200001	[0.048404]	0	0	0	0
2	must	slt	A	arctic_a0100_slt	3	0.31200001	0.68699998	[0.048404, 0.921385]	1	2	2	2
2	sleep	slt	A	arctic_a0100_slt	4	0.68699998	1.15575	[0.64125]	1	0	1	2
0	he	slt	A	arctic_a0100_slt	5	1.15575	1.4119999	[0.267908]	0	0	0	0
0	urged	slt	A	arctic_a0100_slt	6	1.4119999	1.90575	[0.759168]	1	1	0	1
0	.	slt	A	arctic_a0100_slt	7	1.90575	0.0		0	0	0	0
0	.	rms	A	arctic_b0537_rms	0	0.0	0.061999999		0	0	0	0
1	But	rms	A	arctic_b0537_rms	1	0.061999999	0.322	[0.981854]	1	0	0	0
0	she	rms	A	arctic_b0537_rms	2	0.322	0.64200002	[0.514742]	0	0	2	1
0	had	rms	A	arctic_b0537_rms	3	0.64200002	0.87199998	[0.593721]	1	0	0	0
1	become	rms	A	arctic_b0537_rms	4	0.87199998	1.452	[0.555108, 0.576754]	1	1	1	2
0	an	rms	A	arctic_b0537_rms	5	1.452	1.622	[0.149545]	0	0	0	0
2	automaton	rms	A	arctic_b0537_rms	6	1.622	2.632	[0.423736, 0.315892, 0.197573, 0.609097]	1	2	1	2
0	.	rms	A	arctic_b0537_rms	7	2.632	0.0		0	0	0	0
0	.	slt	A	arctic_b0537_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_b0537_slt	1	0.0	0.18075		0	0	0	0
0	But	slt	A	arctic_b0537_slt	2	0.18075	0.30575001	[0.227871]	0	0	0	0
2	she	slt	A	arctic_b0537_slt	3	0.30575001	0.58074999	[0.956796]	1	0	1	2
0	had	slt	A	arctic_b0537_slt	4	0.58074999	0.74325001	[0.588678]	0	0	0	0
0	become	slt	A	arctic_b0537_slt	5	0.74325001	1.16825	[0.265896, 0.830179, 0.09875]	1	1	1	2
0	an	slt	A	arctic_b0537_slt	6	1.16825	1.262	[0.09875]	0	0	0	0
2	automaton	slt	A	arctic_b0537_slt	7	1.262	2.112	[0.33341, 0.9, 0.110261, 0.688822]	1	1	1	2
0	.	slt	A	arctic_b0537_slt	8	2.112	0.0		0	0	0	0
0	.	rms	A	arctic_b0538_rms	0	0.0	0.092		0	0	0	0
2	At	rms	A	arctic_b0538_rms	1	0.092	0.40200001	[0.924091]	1	0	1	0
0	the	rms	A	arctic_b0538_rms	2	0.40200001	0.50199997	[0.02828]	0	0	0	0
1	best	rms	A	arctic_b0538_rms	3	0.50199997	1.052	[0.02828, 0.538857]	1	2	1	2
0	they	rms	A	arctic_b0538_rms	4	1.052	1.272	[0.082474]	0	0	0	0
0	were	rms	A	arctic_b0538_rms	5	1.272	1.4220001	[0.124427]	1	0	0	0
2	necessary	rms	A	arctic_b0538_rms	6	1.4220001	2.152	[0.110333, 0.01225, 0.030447, 0.085709]	1	1	1	2
1	accessories	rms	A	arctic_b0538_rms	7	2.152	3.142	[0.197693, 0.096764, 0.107485, 0.054971]	1	1	0	2
0	.	rms	A	arctic_b0538_rms	8	3.142	0.0		0	0	0	0
0	.	slt	A	arctic_b0538_slt	0	0.0	0.18075		0	0	0	0
0	At	slt	A	arctic_b0538_slt	1	0.18075	0.34325001	[0.60505]	1	0	1	0
0	the	slt	A	arctic_b0538_slt	2	0.34325001	0.44325	[0.078336]	0	0	0	0
2	best	slt	A	arctic_b0538_slt	3	0.44325	0.92449999	[0.078336, 1.034476]	1	2	1	2
0	.	slt	A	arctic_b0538_slt	4	0.92449999	1.062		0	0	0	0
0	they	slt	A	arctic_b0538_slt	5	1.062	1.16825	[0.131196]	0	0	0	0
0	were	slt	A	arctic_b0538_slt	6	1.16825	1.312	[0.12538]	0	0	0	0
1	necessary	slt	A	arctic_b0538_slt	7	1.312	1.9995	[0.263745, 0.03866, 0.108352, 0.295981, 0.03079]	1	1	0	1
0	accessories	slt	A	arctic_b0538_slt	8	1.9995	2.8182499	[0.03079, 0.143922, 0.11806, 0.173631]	1	1	0	2
0	.	slt	A	arctic_b0538_slt	9	2.8182499	0.0		0	0	0	0
0	.	rms	A	arctic_b0539_rms	0	0.0	0.092		0	0	0	0
0	You	rms	A	arctic_b0539_rms	1	0.092	0.30199999		0	0	0	0
0	were	rms	A	arctic_b0539_rms	2	0.30199999	0.442	[0.341237]	0	0	0	0
0	making	rms	A	arctic_b0539_rms	3	0.442	0.88200003	[0.763133, 0.052748]	1	0	1	0
0	them	rms	A	arctic_b0539_rms	4	0.88200003	1.102	[0.27947]	0	0	0	0
0	talk	rms	A	arctic_b0539_rms	5	1.102	1.442	[0.59871]	1	0	0	1
2	shop	rms	A	arctic_b0539_rms	6	1.442	2.0220001	[0.984396]	1	0	1	2
0	Ruth	rms	A	arctic_b0539_rms	7	2.0220001	2.342	[0.414084]	1	0	0	1
2	charged	rms	A	arctic_b0539_rms	8	2.342	2.882	[0.345884]	1	1	1	1
0	him	rms	A	arctic_b0539_rms	9	2.882	3.122	[0.198053]	1	0	0	1
0	.	rms	A	arctic_b0539_rms	10	3.122	0.0		0	0	0	0
0	.	slt	A	arctic_b0539_slt	0	0.0	0.18700001		0	0	0	0
0	You	slt	A	arctic_b0539_slt	1	0.18700001	0.29949999	[0.062405]	0	0	0	0
0	were	slt	A	arctic_b0539_slt	2	0.29949999	0.43700001	[0.208908]	0	0	0	0
0	making	slt	A	arctic_b0539_slt	3	0.43700001	0.83700001	[0.306033, 0.075885]	1	1	0	2
0	them	slt	A	arctic_b0539_slt	4	0.83700001	1.0057499	[0.128344]	0	0	0	0
2	talk	slt	A	arctic_b0539_slt	5	1.0057499	1.29325	[0.587905]	1	0	1	0
1	shop	slt	A	arctic_b0539_slt	6	1.29325	1.84325	[0.948921]	1	0	2	2
0	.	slt	A	arctic_b0539_slt	7	1.84325	1.962		0	0	0	0
0	Ruth	slt	A	arctic_b0539_slt	8	1.962	2.1995001	[0.115752]	0	1	0	1
0	charged	slt	A	arctic_b0539_slt	9	2.1995001	2.6619999	[0.347341]	1	2	0	2
0	him	slt	A	arctic_b0539_slt	10	2.6619999	2.9245	[0.055899]	0	0	0	1
0	.	slt	A	arctic_b0539_slt	11	2.9245	0.0		0	0	0	0
