onset	offset	word	file	interval_no	tag1	tagger
0.145	0.15000001	0	thegoosethatlaidthegoldeneggs_21_3	2		0
0.15000001	0.29499999	there	thegoosethatlaidthegoldeneggs_21_3	3	[0.9]	1
0.29499999	0.495	was	thegoosethatlaidthegoldeneggs_21_3	4	[0.095391]	0
0.495	0.80500001	no	thegoosethatlaidthegoldeneggs_21_3	5	[1.048808]	1
0.80500001	1.15	gold	thegoosethatlaidthegoldeneggs_21_3	6	[0.235918]	0
1.15	1.6900001	inside	thegoosethatlaidthegoldeneggs_21_3	7	[0.15948199999999998, 0.497254]	1
1.6900001	1.725	0	thegoosethatlaidthegoldeneggs_21_3	8		0
1.725	1.865	at	thegoosethatlaidthegoldeneggs_21_3	9	[0.1617]	0
1.865	2.1849999	all	thegoosethatlaidthegoldeneggs_21_3	10	[0.707759]	1
2.1849999	0	0	thegoosethatlaidthegoldeneggs_21_3	11		0
0	0.029999999	0	thegoosethatlaidthegoldeneggs_22_1	0		0
0.029999999	0.33500001	Tom	thegoosethatlaidthegoldeneggs_22_1	1	[1.29996]	1
0.33500001	0.35499999	0	thegoosethatlaidthegoldeneggs_22_1	2		0
0.35499999	0.86000001	collected	thegoosethatlaidthegoldeneggs_22_1	3	[0.159472, 0.866245, 0.038719]	1
0.86000001	1.005	the	thegoosethatlaidthegoldeneggs_22_1	4	[0.765251]	1
1.005	1.335	eggs	thegoosethatlaidthegoldeneggs_22_1	5	[0.485071]	0
1.335	1.41	0	thegoosethatlaidthegoldeneggs_22_1	6		0
1.41	1.6900001	every	thegoosethatlaidthegoldeneggs_22_1	7	[0.487428, 0.044297]	1
1.6900001	2.1600001	morning	thegoosethatlaidthegoldeneggs_22_1	8	[0.044297, 0.407767, 0.12424]	1
2.1600001	0	0	thegoosethatlaidthegoldeneggs_22_1	9		0
0	0.059999999	0	thegoosethatlaidthegoldeneggs_22_3	0		0
0.059999999	0.19499999	He	thegoosethatlaidthegoldeneggs_22_3	1	[0.10756]	0
0.19499999	0.57499999	never	thegoosethatlaidthegoldeneggs_22_3	2	[1.299992, 0.202378]	1
0.57499999	1.035	found	thegoosethatlaidthegoldeneggs_22_3	3	[0.744877]	1
1.035	1.45	another	thegoosethatlaidthegoldeneggs_22_3	4	[0.06442, 0.496974, 0.018848]	1
1.45	1.895	golden	thegoosethatlaidthegoldeneggs_22_3	5	[0.018848, 0.06511499999999999]	0
1.895	2.1800001	egg	thegoosethatlaidthegoldeneggs_22_3	6	[0.328867]	1
2.1800001	0	0	thegoosethatlaidthegoldeneggs_22_3	7		0
0	0	0	thegoosethatlaidthegoldeneggs_23_1	0		0
0	0.059999999	0	thegoosethatlaidthegoldeneggs_23_1	1		0
0.059999999	0.48500001	About	thegoosethatlaidthegoldeneggs_23_1	2	[0.16075599999999998, 1.258464]	1
0.48500001	0.625	this	thegoosethatlaidthegoldeneggs_23_1	3	[0.401866]	0
0.625	1.22	story	thegoosethatlaidthegoldeneggs_23_1	4	[0.337278, 0.14419]	1
1.22	0	0	thegoosethatlaidthegoldeneggs_23_1	5		0
0	0	0	thegoosethatlaidthegoldeneggs_23_3	0		0
0	0.13500001	0	thegoosethatlaidthegoldeneggs_23_3	1		0
0.13500001	0.20999999	The	thegoosethatlaidthegoldeneggs_23_3	2	[0.5998060000000001]	0
0.20999999	0.55500001	Goose	thegoosethatlaidthegoldeneggs_23_3	3	[0.5998060000000001, 0.770551]	1
0.55500001	0.70999998	that	thegoosethatlaidthegoldeneggs_23_3	4	[0.202581]	0
0.70999998	1.02	laid	thegoosethatlaidthegoldeneggs_23_3	5	[0.925553]	1
1.02	1.0599999	the	thegoosethatlaidthegoldeneggs_23_3	6	[0.052729999999999985]	0
1.0599999	1.4450001	Golden	thegoosethatlaidthegoldeneggs_23_3	7	[0.052729999999999985, 0.226612]	0
1.4450001	1.835	Eggs	thegoosethatlaidthegoldeneggs_23_3	8	[0.7714850000000001]	1
1.835	0	0	thegoosethatlaidthegoldeneggs_23_3	9		0
0	2.175	0	thegoosethatlaidthegoldeneggs_23_3	10		0
2.175	2.26	is	thegoosethatlaidthegoldeneggs_23_3	11	[0.024363]	0
2.26	2.4649999	one	thegoosethatlaidthegoldeneggs_23_3	12	[0.914781]	1
2.4649999	2.5650001	of	thegoosethatlaidthegoldeneggs_23_3	13	[0.265165]	0
2.5650001	3	Aesop's	thegoosethatlaidthegoldeneggs_23_3	14	[0.41192, 0.249139]	1
3	3.6099999	Fables	thegoosethatlaidthegoldeneggs_23_3	15	[1.116743]	1
3.6099999	0	0	thegoosethatlaidthegoldeneggs_23_3	16		0
0	0.039999999	0	thegoosethatlaidthegoldeneggs_23_5	0		0
0.039999999	0.30000001	These	thegoosethatlaidthegoldeneggs_23_5	1	[1.3, 0.044954]	1
0.30000001	0.315	are	thegoosethatlaidthegoldeneggs_23_5	2	[0.044954]	0
0.315	0.44499999	a	thegoosethatlaidthegoldeneggs_23_5	3	[0.044954, 0.369679]	1
0.44499999	0.465	0	thegoosethatlaidthegoldeneggs_23_5	4		0
0.465	1.015	collection	thegoosethatlaidthegoldeneggs_23_5	5	[0.059966999999999986, 0.518428, 0.016957]	1
1.015	1.075	of	thegoosethatlaidthegoldeneggs_23_5	6	[0.016957]	0
1.075	1.485	short	thegoosethatlaidthegoldeneggs_23_5	7	[0.4406890000000001]	0
1.485	2.0150001	stories	thegoosethatlaidthegoldeneggs_23_5	8	[0.80374, 0.096817]	1
2.0150001	0	0	thegoosethatlaidthegoldeneggs_23_5	9		0
0	0	0	thegoosethatlaidthegoldeneggs_23_5	10		0
0	2.425	0	thegoosethatlaidthegoldeneggs_23_5	11		0
2.425	2.835	first	thegoosethatlaidthegoldeneggs_23_5	12	[1.182097]	1
2.835	3.115	told	thegoosethatlaidthegoldeneggs_23_5	13	[0.090226]	0
3.115	3.2049999	in	thegoosethatlaidthegoldeneggs_23_5	14	[0.073073]	0
3.2049999	3.5650001	Ancient	thegoosethatlaidthegoldeneggs_23_5	15	[0.596787]	1
3.5650001	3.9749999	Greece	thegoosethatlaidthegoldeneggs_23_5	16	[0.507333]	1
3.9749999	4.0100002	0	thegoosethatlaidthegoldeneggs_23_5	17		0
4.0100002	4.2800002	around	thegoosethatlaidthegoldeneggs_23_5	18	[0.06475399999999999, 0.291858]	0
4.2800002	4.6149998	four	thegoosethatlaidthegoldeneggs_23_5	19	[0.8741639999999999]	1
4.6149998	5.0900002	thousand	thegoosethatlaidthegoldeneggs_23_5	20	[0.603676]	0
5.0900002	5.3699999	years	thegoosethatlaidthegoldeneggs_23_5	21	[0.241009, 0.020013]	1
5.3699999	5.6849999	ago	thegoosethatlaidthegoldeneggs_23_5	22	[0.020013, 0.309663]	1
5.6849999	0	0	thegoosethatlaidthegoldeneggs_23_5	23		0
0	0.015	0	thegoosethatlaidthegoldeneggs_23_7	0		0
0.015	0.33500001	Nobody	thegoosethatlaidthegoldeneggs_23_7	1	[1.3, 0.055880999999999986, 0.213516]	1
0.33500001	0.63	knows	thegoosethatlaidthegoldeneggs_23_7	2	[0.614422]	1
0.63	1.135	exactly	thegoosethatlaidthegoldeneggs_23_7	3	[0.04666, 0.230164, 0.039958]	1
1.135	1.355	who	thegoosethatlaidthegoldeneggs_23_7	4	[0.332094]	1
1.355	1.74	Aesop	thegoosethatlaidthegoldeneggs_23_7	5	[0.08314500000000001, 0.102805]	1
1.74	2.145	was	thegoosethatlaidthegoldeneggs_23_7	6	[0.043329]	0
2.145	0	0	thegoosethatlaidthegoldeneggs_23_7	7		0
0	0	0	thegoosethatlaidthegoldeneggs_23_7	8		0
0	2.5150001	0	thegoosethatlaidthegoldeneggs_23_7	9		0
2.5150001	2.6949999	but	thegoosethatlaidthegoldeneggs_23_7	10	[0.034099000000000004]	0
2.6949999	2.78	the	thegoosethatlaidthegoldeneggs_23_7	11	[0.163109]	0
2.78	3.335	stories	thegoosethatlaidthegoldeneggs_23_7	12	[0.163109, 0.322966, 0.048163, 0.021509]	1
3.335	3.3599999	are	thegoosethatlaidthegoldeneggs_23_7	13	[0.021509]	0
3.3599999	3.8399999	still	thegoosethatlaidthegoldeneggs_23_7	14	[0.021509, 0.369413]	1
3.8399999	4.3049998	popular	thegoosethatlaidthegoldeneggs_23_7	15	[0.067397, 0.014107, 0.1586]	1
4.3049998	4.8049998	today	thegoosethatlaidthegoldeneggs_23_7	16	[0.006895, 0.30325100000000005]	1
4.8049998	0	0	thegoosethatlaidthegoldeneggs_23_7	17		0
0	5.2600002	0	thegoosethatlaidthegoldeneggs_23_7	18		0
5.2600002	5.3649998	and	thegoosethatlaidthegoldeneggs_23_7	19	[0.016444]	0
5.3649998	5.4949999	they	thegoosethatlaidthegoldeneggs_23_7	20	[0.375202]	1
5.4949999	5.5900002	are	thegoosethatlaidthegoldeneggs_23_7	21	[0.273891]	0
5.5900002	6.0250001	known	thegoosethatlaidthegoldeneggs_23_7	22	[0.4385439999999999]	1
6.0250001	6.125	0	thegoosethatlaidthegoldeneggs_23_7	23		0
6.125	6.3299999	all	thegoosethatlaidthegoldeneggs_23_7	24	[0.665695]	1
6.3299999	6.7249999	around	thegoosethatlaidthegoldeneggs_23_7	25	[0.109689, 0.16911800000000002]	1
6.7249999	6.7750001	the	thegoosethatlaidthegoldeneggs_23_7	26	[0.017308]	0
6.7750001	7.27	world	thegoosethatlaidthegoldeneggs_23_7	27	[0.017308, 0.045831]	0
7.27	0	0	thegoosethatlaidthegoldeneggs_23_7	28		0
0	0	0	thegoosethatlaidthegoldeneggs_24_1	0		0
0	0.1	0	thegoosethatlaidthegoldeneggs_24_1	1		0
0.1	0.175	The	thegoosethatlaidthegoldeneggs_24_1	2	[0.13689500000000002]	0
0.175	0.70499998	stories	thegoosethatlaidthegoldeneggs_24_1	3	[1.3, 0.106875, 0.136626]	1
0.70499998	0.72000003	are	thegoosethatlaidthegoldeneggs_24_1	4	[0.136626]	0
0.72000003	1.045	often	thegoosethatlaidthegoldeneggs_24_1	5	[0.136626, 1.407444, 0.056303999999999986]	1
1.045	1.34	about	thegoosethatlaidthegoldeneggs_24_1	6	[0.157596, 1.113734]	1
1.34	1.91	animals	thegoosethatlaidthegoldeneggs_24_1	7	[0.633575, 0.27522]	0
1.91	0	0	thegoosethatlaidthegoldeneggs_24_1	8		0
0	0	0	thegoosethatlaidthegoldeneggs_24_3	0		0
0	0	0	thegoosethatlaidthegoldeneggs_24_3	1		0
0	0.32499999	0	thegoosethatlaidthegoldeneggs_24_3	2		0
0.32499999	0.435	And	thegoosethatlaidthegoldeneggs_24_3	3	[0.149493]	0
0.435	0.58499998	they	thegoosethatlaidthegoldeneggs_24_3	4	[1.13841, 0.100995]	1
0.58499998	0.89499998	always	thegoosethatlaidthegoldeneggs_24_3	5	[0.100995, 0.522593]	1
0.89499998	1.04	have	thegoosethatlaidthegoldeneggs_24_3	6	[0.28123000000000004]	0
1.04	1.1	a	thegoosethatlaidthegoldeneggs_24_3	7	[0.781277]	1
1.1	1.5599999	moral	thegoosethatlaidthegoldeneggs_24_3	8	[0.5750770000000001, 0.077813]	0
1.5599999	0	0	thegoosethatlaidthegoldeneggs_24_3	9		0
0	1.9349999	0	thegoosethatlaidthegoldeneggs_24_3	10		0
1.9349999	1.985	a	thegoosethatlaidthegoldeneggs_24_3	11	[0.382531]	0
1.985	2.4349999	message	thegoosethatlaidthegoldeneggs_24_3	12	[0.9, 0.244866]	1
2.4349999	2.5350001	or	thegoosethatlaidthegoldeneggs_24_3	13	[0.748794]	1
2.5350001	3	lesson	thegoosethatlaidthegoldeneggs_24_3	14	[0.682407]	1
3	0	0	thegoosethatlaidthegoldeneggs_24_3	15		0
0	3.26	0	thegoosethatlaidthegoldeneggs_24_3	16		0
3.26	3.4100001	at	thegoosethatlaidthegoldeneggs_24_3	17	[0.484548]	1
3.4100001	3.5350001	the	thegoosethatlaidthegoldeneggs_24_3	18	[0.43441]	0
3.5350001	3.855	end	thegoosethatlaidthegoldeneggs_24_3	19	[0.591662]	1
3.855	0	0	thegoosethatlaidthegoldeneggs_24_3	20		0
0	0.035	0	thegoosethatlaidthegoldeneggs_24_5	0		0
0.035	0.090000004	The	thegoosethatlaidthegoldeneggs_24_5	1	[0.07043300000000001]	0
0.090000004	0.46000001	moral	thegoosethatlaidthegoldeneggs_24_5	2	[0.07043300000000001, 1.299992, 0.569304, 0.016567]	1
0.46000001	0.505	of	thegoosethatlaidthegoldeneggs_24_5	3	[0.016567]	0
0.505	0.625	the	thegoosethatlaidthegoldeneggs_24_5	4	[0.053506]	0
0.625	1.05	story	thegoosethatlaidthegoldeneggs_24_5	5	[0.6309170000000001, 0.182038, 0.026566000000000003]	1
1.05	1.0650001	0	thegoosethatlaidthegoldeneggs_24_5	6		0
1.0650001	1.35	about	thegoosethatlaidthegoldeneggs_24_5	7	[0.026566000000000003, 1.007724]	1
1.35	1.415	the	thegoosethatlaidthegoldeneggs_24_5	8	[0.07155800000000001]	0
1.415	1.8150001	golden	thegoosethatlaidthegoldeneggs_24_5	9	[0.07155800000000001, 0.176048]	0
1.8150001	2.1099999	eggs	thegoosethatlaidthegoldeneggs_24_5	10	[0.545579]	1
2.1099999	2.4200001	is	thegoosethatlaidthegoldeneggs_24_5	11	[0.469747]	1
2.4200001	0	0	thegoosethatlaidthegoldeneggs_24_5	12		0
0	0.025	0	thegoosethatlaidthegoldeneggs_24_7	0		0
0.025	0.235	Don't	thegoosethatlaidthegoldeneggs_24_7	1	[1.029359]	1
0.235	0.36000001	be	thegoosethatlaidthegoldeneggs_24_7	2	[0.121545]	0
0.36000001	0.88	greedy	thegoosethatlaidthegoldeneggs_24_7	3	[0.658153, 0.33892]	1
0.88	0	0	thegoosethatlaidthegoldeneggs_24_7	4		0
0	1.165	0	thegoosethatlaidthegoldeneggs_24_7	5		0
1.165	1.245	or	thegoosethatlaidthegoldeneggs_24_7	6	[0.125244]	1
1.245	1.375	you	thegoosethatlaidthegoldeneggs_24_7	7	[0.03621]	0
1.375	1.825	might	thegoosethatlaidthegoldeneggs_24_7	8	[0.03621, 1.213457]	1
1.825	2.2850001	lose	thegoosethatlaidthegoldeneggs_24_7	9	[1.0721]	1
2.2850001	2.4649999	0	thegoosethatlaidthegoldeneggs_24_7	10		0
2.4649999	3.0050001	everything	thegoosethatlaidthegoldeneggs_24_7	11	[0.8153739999999999, 0.035333, 0.053296]	1
3.0050001	0	0	thegoosethatlaidthegoldeneggs_24_7	12		0
0	0	0	thegoosethatlaidthegoldeneggs_25_1	0		0
0	0.059999999	0	thegoosethatlaidthegoldeneggs_25_1	1		0
0.059999999	0.30000001	Here	thegoosethatlaidthegoldeneggs_25_1	2	[0.9, 0.172362]	1
0.30000001	0.315	are	thegoosethatlaidthegoldeneggs_25_1	3	[0.172362]	0
0.315	0.51999998	some	thegoosethatlaidthegoldeneggs_25_1	4	[0.172362, 0.09099]	0
0.51999998	0.97500002	phrases	thegoosethatlaidthegoldeneggs_25_1	5	[0.279785, 0.093749]	1
0.97500002	1.175	from	thegoosethatlaidthegoldeneggs_25_1	6	[0.024247]	0
1.175	1.235	the	thegoosethatlaidthegoldeneggs_25_1	7	[0.018429]	0
1.235	1.8	story	thegoosethatlaidthegoldeneggs_25_1	8	[0.018429, 0.145785, 0.07234199999999999]	1
1.8	0	0	thegoosethatlaidthegoldeneggs_25_1	9		0
0	0.025	0	thegoosethatlaidthegoldeneggs_25_11	0		0
0.025	0.23999999	One	thegoosethatlaidthegoldeneggs_25_11	1	[0.995874]	1
0.23999999	0.64999998	morning	thegoosethatlaidthegoldeneggs_25_11	2	[0.26750300000000005, 0.26124899999999995]	0
0.64999998	0	0	thegoosethatlaidthegoldeneggs_25_11	3		0
0	0	0	thegoosethatlaidthegoldeneggs_25_11	4		0
0	1.0650001	0	thegoosethatlaidthegoldeneggs_25_11	5		0
1.0650001	1.17	he	thegoosethatlaidthegoldeneggs_25_11	6	[0.429716]	0
1.17	1.5	found	thegoosethatlaidthegoldeneggs_25_11	7	[0.8924350000000001]	1
1.5	1.95	something	thegoosethatlaidthegoldeneggs_25_11	8	[0.488583, 0.035003]	0
1.95	2.6849999	strange	thegoosethatlaidthegoldeneggs_25_11	9	[1.105318]	1
2.6849999	0	0	thegoosethatlaidthegoldeneggs_25_11	10		0
0	0.025	0	thegoosethatlaidthegoldeneggs_25_13	0		0
0.025	0.2	It	thegoosethatlaidthegoldeneggs_25_13	1	[1.123717]	1
0.2	0.315	was	thegoosethatlaidthegoldeneggs_25_13	2	[0.064355]	0
0.315	0.38	a	thegoosethatlaidthegoldeneggs_25_13	3	[0.325535]	0
0.38	0.89499998	solid	thegoosethatlaidthegoldeneggs_25_13	4	[0.699122, 1.197506]	1
0.89499998	1.345	golden	thegoosethatlaidthegoldeneggs_25_13	5	[0.047313]	0
1.345	1.64	egg	thegoosethatlaidthegoldeneggs_25_13	6	[1.301169]	1
1.64	0	0	thegoosethatlaidthegoldeneggs_25_13	7		0
0	0.029999999	0	thegoosethatlaidthegoldeneggs_25_15	0		0
0.029999999	0.33500001	Tom	thegoosethatlaidthegoldeneggs_25_15	1	[1.260228]	1
0.33500001	0.42500001	had	thegoosethatlaidthegoldeneggs_25_15	2	[0.227707]	0
0.42500001	0.75	never	thegoosethatlaidthegoldeneggs_25_15	3	[0.682437, 0.174823]	1
0.75	1.1799999	seen	thegoosethatlaidthegoldeneggs_25_15	4	[1.070525]	1
1.1799999	1.375	so	thegoosethatlaidthegoldeneggs_25_15	5	[0.181846]	0
1.375	1.635	much	thegoosethatlaidthegoldeneggs_25_15	6	[0.196784]	1
1.635	1.6900001	0	thegoosethatlaidthegoldeneggs_25_15	7		0
1.6900001	2.03	money	thegoosethatlaidthegoldeneggs_25_15	8	[0.16958800000000002, 0.196404]	1
2.03	0	0	thegoosethatlaidthegoldeneggs_25_15	9		0
0	0.075000003	0	thegoosethatlaidthegoldeneggs_25_17	0		0
0.075000003	0.155	The	thegoosethatlaidthegoldeneggs_25_17	1	[0.293501]	0
0.155	0.51499999	next	thegoosethatlaidthegoldeneggs_25_17	2	[0.975142]	1
0.51499999	0.97000003	morning	thegoosethatlaidthegoldeneggs_25_17	3	[0.173102, 0.147581]	0
0.97000003	0	0	thegoosethatlaidthegoldeneggs_25_17	4		0
0	0	0	thegoosethatlaidthegoldeneggs_25_17	5		0
0	1.365	0	thegoosethatlaidthegoldeneggs_25_17	6		0
1.365	1.47	he	thegoosethatlaidthegoldeneggs_25_17	7	[0.226221]	0
1.47	1.74	found	thegoosethatlaidthegoldeneggs_25_17	8	[0.901094]	1
1.74	2.1300001	another	thegoosethatlaidthegoldeneggs_25_17	9	[0.216172, 1.207376, 0.04248]	1
2.1300001	2.5250001	golden	thegoosethatlaidthegoldeneggs_25_17	10	[0.04248, 0.027013]	0
2.5250001	2.8199999	egg	thegoosethatlaidthegoldeneggs_25_17	11	[0.52031]	1
2.8199999	0	0	thegoosethatlaidthegoldeneggs_25_17	12		0
0	0.025	0	thegoosethatlaidthegoldeneggs_25_19	0		0
0.025	0.31999999	Every	thegoosethatlaidthegoldeneggs_25_19	1	[0.967017, 0.192791]	1
0.31999999	0.69	day	thegoosethatlaidthegoldeneggs_25_19	2	[0.192791, 0.903825]	1
0.69	0.94	0	thegoosethatlaidthegoldeneggs_25_19	3		0
0.94	1.295	Tom	thegoosethatlaidthegoldeneggs_25_19	4	[0.560404]	1
1.295	1.6900001	sold	thegoosethatlaidthegoldeneggs_25_19	5	[0.051037]	0
1.6900001	1.735	a	thegoosethatlaidthegoldeneggs_25_19	6	[0.091146]	1
1.735	2.1700001	golden	thegoosethatlaidthegoldeneggs_25_19	7	[0.039268]	0
2.1700001	2.4649999	egg	thegoosethatlaidthegoldeneggs_25_19	8	[0.495446]	1
2.4649999	0	0	thegoosethatlaidthegoldeneggs_25_19	9		0
0	0.015	0	thegoosethatlaidthegoldeneggs_25_21	0		0
0.015	0.26499999	Tom	thegoosethatlaidthegoldeneggs_25_21	1	[1.094307]	1
0.26499999	0.41	and	thegoosethatlaidthegoldeneggs_25_21	2	[0.216411]	0
0.41	0.75	Elena	thegoosethatlaidthegoldeneggs_25_21	3	[1.022246, 0.10644, 0.23564]	1
0.75	0.995	were	thegoosethatlaidthegoldeneggs_25_21	4	[0.035515]	0
0.995	1.49	rich	thegoosethatlaidthegoldeneggs_25_21	5	[0.035515, 0.9]	1
1.49	0	0	thegoosethatlaidthegoldeneggs_25_21	6		0
0	0.029999999	0	thegoosethatlaidthegoldeneggs_25_23	0		0
0.029999999	0.30000001	One	thegoosethatlaidthegoldeneggs_25_23	1	[1.3]	1
0.30000001	0.63	golden	thegoosethatlaidthegoldeneggs_25_23	2	[0.01974]	0
0.63	0.77999997	egg	thegoosethatlaidthegoldeneggs_25_23	3	[0.337695]	1
0.77999997	0.79500002	0	thegoosethatlaidthegoldeneggs_25_23	4		0
0.79500002	0.83499998	a	thegoosethatlaidthegoldeneggs_25_23	5	[0.083753]	0
0.83499998	1.11	day	thegoosethatlaidthegoldeneggs_25_23	6	[0.640795]	1
1.11	1.53	wasn't	thegoosethatlaidthegoldeneggs_25_23	7	[0.309767]	0
1.53	1.98	enough	thegoosethatlaidthegoldeneggs_25_23	8	[0.110219, 0.891984]	1
1.98	0	0	thegoosethatlaidthegoldeneggs_25_23	9		0
0	0.025	0	thegoosethatlaidthegoldeneggs_25_29	0		0
0.025	0.185	There	thegoosethatlaidthegoldeneggs_25_29	1	[0.946063]	1
0.185	0.40000001	was	thegoosethatlaidthegoldeneggs_25_29	2	[0.075124]	0
0.40000001	0.65499997	no	thegoosethatlaidthegoldeneggs_25_29	3	[1.244608]	1
0.65499997	0.995	gold	thegoosethatlaidthegoldeneggs_25_29	4	[0.277748]	0
0.995	1.655	inside	thegoosethatlaidthegoldeneggs_25_29	5	[0.14786300000000002, 1.009211]	1
1.655	1.72	0	thegoosethatlaidthegoldeneggs_25_29	6		0
1.72	1.895	at	thegoosethatlaidthegoldeneggs_25_29	7	[0.109354]	0
1.895	2.1500001	all	thegoosethatlaidthegoldeneggs_25_29	8	[0.573988]	1
2.1500001	0	0	thegoosethatlaidthegoldeneggs_25_29	9		0
0	0.02	0	thegoosethatlaidthegoldeneggs_25_3	0		0
0.02	0.33500001	Listen	thegoosethatlaidthegoldeneggs_25_3	1	[0.931342]	1
0.33500001	0.48500001	and	thegoosethatlaidthegoldeneggs_25_3	2	[0.717862]	1
0.48500001	0.995	repeat	thegoosethatlaidthegoldeneggs_25_3	3	[0.051524, 0.33834699999999995]	1
0.995	0	0	thegoosethatlaidthegoldeneggs_25_3	4		0
0	0.015	0	thegoosethatlaidthegoldeneggs_25_33	0		0
0.015	0.34	Now	thegoosethatlaidthegoldeneggs_25_33	1	[1.3]	1
0.34	0.47	they	thegoosethatlaidthegoldeneggs_25_33	2	[0.073603]	0
0.47	0.65499997	had	thegoosethatlaidthegoldeneggs_25_33	3	[0.007328]	0
0.65499997	1.11	lost	thegoosethatlaidthegoldeneggs_25_33	4	[0.377938]	1
1.11	1.27	0	thegoosethatlaidthegoldeneggs_25_33	5		0
1.27	1.8150001	everything	thegoosethatlaidthegoldeneggs_25_33	6	[0.105943, 0.010752, 0.053214]	1
1.8150001	0	0	thegoosethatlaidthegoldeneggs_25_33	7		0
0	0.015	0	thegoosethatlaidthegoldeneggs_25_5	0		0
0.015	0.31999999	Tom	thegoosethatlaidthegoldeneggs_25_5	1	[0.959381]	1
0.31999999	0.625	lived	thegoosethatlaidthegoldeneggs_25_5	2	[0.361936]	0
0.625	0.72500002	in	thegoosethatlaidthegoldeneggs_25_5	3	[0.116344]	0
0.72500002	0.79500002	a	thegoosethatlaidthegoldeneggs_25_5	4	[0.121299]	0
0.79500002	1.175	small	thegoosethatlaidthegoldeneggs_25_5	5	[0.788882]	1
1.175	1.645	cottage	thegoosethatlaidthegoldeneggs_25_5	6	[0.174749, 0.14846199999999998]	0
1.645	1.66	0	thegoosethatlaidthegoldeneggs_25_5	7		0
1.66	1.78	with	thegoosethatlaidthegoldeneggs_25_5	8	[0.116457]	0
1.78	1.9349999	his	thegoosethatlaidthegoldeneggs_25_5	9	[0.080187]	0
1.9349999	1.95	0	thegoosethatlaidthegoldeneggs_25_5	10		0
1.95	2.3150001	wife	thegoosethatlaidthegoldeneggs_25_5	11	[0.672171]	1
2.3150001	2.365	0	thegoosethatlaidthegoldeneggs_25_5	12		0
2.365	2.79	Elena	thegoosethatlaidthegoldeneggs_25_5	13	[0.9, 0.127277, 0.15225]	1
2.79	0	0	thegoosethatlaidthegoldeneggs_25_5	14		0
0	0.039999999	0	thegoosethatlaidthegoldeneggs_25_7	0		0
0.039999999	0.17	They	thegoosethatlaidthegoldeneggs_25_7	1	[1.286051]	1
0.17	0.29499999	were	thegoosethatlaidthegoldeneggs_25_7	2	[0.027222000000000003]	0
0.29499999	0.64999998	very	thegoosethatlaidthegoldeneggs_25_7	3	[0.027222000000000003, 1.079175, 0.155165]	1
0.64999998	1.11	poor	thegoosethatlaidthegoldeneggs_25_7	4	[0.7255199999999999]	1
1.11	0	0	thegoosethatlaidthegoldeneggs_25_7	5		0
0	1.3200001	0	thegoosethatlaidthegoldeneggs_25_7	6		0
1.3200001	1.525	but	thegoosethatlaidthegoldeneggs_25_7	7	[0.082162]	0
1.525	1.65	they	thegoosethatlaidthegoldeneggs_25_7	8	[0.595906]	1
1.65	1.835	had	thegoosethatlaidthegoldeneggs_25_7	9	[0.07672799999999999]	0
1.835	1.9299999	0	thegoosethatlaidthegoldeneggs_25_7	10		0
1.9299999	2.48	everything	thegoosethatlaidthegoldeneggs_25_7	11	[0.674624, 0.093469, 0.4970890000000001]	1
2.48	2.6300001	they	thegoosethatlaidthegoldeneggs_25_7	12	[0.7725529999999999]	1
2.6300001	3.085	needed	thegoosethatlaidthegoldeneggs_25_7	13	[0.256317, 0.132743]	0
3.085	0	0	thegoosethatlaidthegoldeneggs_25_7	14		0
0	0.015	0	thegoosethatlaidthegoldeneggs_25_9	0		0
0.015	0.29499999	Every	thegoosethatlaidthegoldeneggs_25_9	1	[1.285204, 0.098475]	1
0.29499999	0.80000001	morning	thegoosethatlaidthegoldeneggs_25_9	2	[0.098475, 0.431882, 0.162423]	1
0.80000001	0	0	thegoosethatlaidthegoldeneggs_25_9	3		0
0	0	0	thegoosethatlaidthegoldeneggs_25_9	4		0
0	1.21	0	thegoosethatlaidthegoldeneggs_25_9	5		0
1.21	1.515	Tom	thegoosethatlaidthegoldeneggs_25_9	6	[0.94168]	1
1.515	2.01	collected	thegoosethatlaidthegoldeneggs_25_9	7	[0.042409, 0.426558, 0.069411]	1
2.01	2.05	0	thegoosethatlaidthegoldeneggs_25_9	8		0
2.05	2.1949999	the	thegoosethatlaidthegoldeneggs_25_9	9	[0.422209]	0
2.1949999	2.6199999	eggs	thegoosethatlaidthegoldeneggs_25_9	10	[0.584389]	1
2.6199999	0	0	thegoosethatlaidthegoldeneggs_25_9	11		0
0	0.039999999	0	thehareandthetortoise_02_1	0		0
0.039999999	0.42500001	Harry	thehareandthetortoise_02_1	1	[0.106212, 0.795752]	1
0.42500001	0.77499998	Hare	thehareandthetortoise_02_1	2	[0.897761]	1
0.77499998	1.23	loved	thehareandthetortoise_02_1	3	[1.299999]	1
1.23	1.6799999	running	thehareandthetortoise_02_1	4	[0.317909, 0.157046]	0
1.6799999	0	0	thehareandthetortoise_02_1	5		0
0	2.0450001	0	thehareandthetortoise_02_1	6		0
2.0450001	2.2	more	thehareandthetortoise_02_1	7	[0.4608100000000001]	1
2.2	2.415	than	thehareandthetortoise_02_1	8	[0.030693]	0
2.415	2.5599999	0	thehareandthetortoise_02_1	9		0
2.5599999	3.1099999	anything	thehareandthetortoise_02_1	10	[0.7902020000000001, 0.346317, 0.276183]	1
